Seville, Spain
37.36, -5.96

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
          55,     5.500000,     280.8070,    101240.94,       0.0000
          55,     5.666667,     280.6821,    101240.94,       0.0000
          55,     5.833333,     280.5617,    101240.94,       0.0000
          55,     6.000000,     280.4466,    101240.94,       0.0000
          55,     6.166667,     280.3382,    101240.94,       0.0000
          55,     6.333333,     280.2378,    101240.94,       0.0000
          55,     6.500000,     280.1468,    101240.94,       0.0000
          55,     6.666667,     280.0668,    101240.94,       5.2882
          55,     6.833333,     279.9996,    101240.94,       7.2028
          55,     7.000000,     279.9470,    101240.94,      11.2206
          55,     7.166667,     279.9106,    101240.94,      32.1079
          55,     7.333333,     279.8924,    101240.94,      62.0171
          55,     7.500000,     279.8940,    101240.94,      88.3404
          55,     7.666667,     279.9172,    101240.94,     105.5923
          55,     7.833333,     279.9635,    101240.94,     118.0841
          55,     8.000000,     280.0344,    101240.94,     122.7549
          55,     8.166667,     280.1308,    101240.94,     121.9021
          55,     8.333333,     280.2539,    101240.94,     121.0509
          55,     8.500000,     280.4041,    101240.94,     175.7450
          55,     8.666667,     280.5820,    101240.94,     244.4011
          55,     8.833333,     280.7875,    101240.94,     238.2252
          55,     9.000000,     281.0205,    101240.94,     223.9932
          55,     9.166667,     281.2805,    101240.94,     223.9932
          55,     9.333333,     281.5665,    101240.94,     263.1992
          55,     9.500000,     281.8776,    101240.94,     304.7324
          55,     9.666667,     282.2125,    101240.94,     358.9427
          55,     9.833333,     282.5696,    101240.94,     436.4239
          55,    10.000000,     282.9472,    101240.94,     395.3262
          55,    10.166667,     283.3435,    101240.94,     359.5212
          55,    10.333333,     283.7565,    101240.94,     453.7005
          55,    10.500000,     284.1840,    101240.94,     564.1910
          55,    10.666667,     284.6239,    101240.94,     672.0044
          55,    10.833333,     285.0741,    101240.94,     751.1825
          55,    11.000000,     285.5322,    101240.94,     771.5892
          55,    11.166667,     285.9962,    101240.94,     767.9325
          55,    11.333333,     286.4637,    101240.94,     763.5517
          55,    11.500000,     286.9327,    101240.94,     773.0535
          55,    11.666667,     287.4011,    101240.94,     780.3877
          55,    11.833333,     287.8669,    101240.94,     771.5892
          55,    12.000000,     288.3280,    101240.94,     763.5517
          55,    12.166667,     288.7827,    101240.94,     756.2680
          55,    12.333333,     289.2291,    101240.94,     747.5566
          55,    12.500000,     289.6657,    101240.94,     715.1740
          55,    12.666667,     290.0907,    101240.94,     679.0235
          55,    12.833333,     290.5027,    101240.94,     651.7788
          55,    13.000000,     290.9003,    101240.94,     647.6184
          55,    13.166667,     291.2823,    101240.94,     663.6118
          55,    13.333333,     291.6473,    101240.94,     708.0394
          55,    13.500000,     291.9943,    101240.94,     728.7916
          55,    13.666667,     292.3223,    101240.94,     733.8289
          55,    13.833333,     292.6303,    101240.94,     730.2297
          55,    14.000000,     292.9176,    101240.94,     724.4826
          55,    14.166667,     293.1833,    101240.94,     710.8905
          55,    14.333333,     293.4269,    101240.94,     681.1337
          55,    14.500000,     293.6478,    101240.94,     660.8216
          55,    14.666667,     293.8455,    101240.94,     636.5648
          55,    14.833333,     294.0197,    101240.94,     596.3219
          55,    15.000000,     294.1701,    101240.94,     567.5122
          55,    15.166667,     294.2967,    101240.94,     547.6761
          55,    15.333333,     294.3993,    101240.94,     535.8796
          55,    15.500000,     294.4781,    101240.94,     471.1799
          55,    15.666667,     294.5332,    101240.94,     405.4851
          55,    15.833333,     294.5650,    101240.94,     392.9472
          55,    16.000000,     294.5740,    101240.94,     310.2556
          55,    16.166667,     294.5608,    101240.94,     232.6041
          55,    16.333333,     294.5261,    101240.94,     200.6770
          55,    16.500000,     294.4709,    101240.94,     168.2621
          55,    16.666667,     294.3961,    101240.94,     136.6114
          55,    16.833333,     294.3031,    101240.94,      99.0814
          55,    17.000000,     294.1931,    101240.94,      51.8033
          55,    17.166667,     294.0676,    101240.94,      15.4625
          55,    17.333333,     293.9281,    101240.94,       7.9377
          55,    17.500000,     293.7764,    101240.94,       5.7605
          55,    17.666667,     293.6141,    101240.94,       0.0000
          55,    17.833333,     293.4431,    101240.94,       0.0000
          55,    18.000000,     293.2651,    101240.94,       0.0000
          55,    18.166667,     293.0819,    101240.94,       0.0000
          55,    18.333333,     292.8952,    101240.94,       0.0000
          55,    18.500000,     292.7067,    101240.94,       0.0000
          55,    18.666667,     292.5179,    101240.94,       0.0000
          55,    18.833333,     292.3302,    101240.94,       0.0000
          55,    19.000000,     292.1448,    101240.94,       0.0000
          55,    19.166667,     291.9628,    101240.94,       0.0000
          55,    19.333333,     291.7849,    101240.94,       0.0000
          55,    19.500000,     291.6120,    101240.94,       0.0000
          55,    19.666667,     291.4444,    101240.94,       0.0000
          55,    19.833333,     291.2823,    101240.94,       0.0000
          55,    20.000000,     291.1260,    101240.94,       0.0000
          55,    20.166667,     290.9754,    101240.94,       0.0000
          55,    20.333333,     290.8302,    101240.94,       0.0000
          55,    20.500000,     290.6902,    101240.94,       0.0000
          55,    20.666667,     290.5550,    101240.94,       0.0000
          55,    20.833333,     290.4242,    101240.94,       0.0000
          55,    21.000000,     290.2974,    101240.94,       0.0000
          55,    21.166667,     290.1740,    101240.94,       0.0000
          55,    21.333333,     290.0537,    101240.94,       0.0000
          55,    21.500000,     289.9360,    101240.94,       0.0000
          55,    21.666667,     289.8206,    101240.94,       0.0000
          55,    21.833333,     289.7070,    101240.94,       0.0000
          55,    22.000000,     289.5950,    101240.94,       0.0000
          55,    22.166667,     289.4843,    101240.94,       0.0000
          55,    22.333333,     289.3746,    101240.94,       0.0000
          55,    22.500000,     289.2660,    101240.94,       0.0000
          55,    22.666667,     289.1581,    101240.94,       0.0000
          55,    22.833333,     289.0509,    101240.94,       0.0000
          55,    23.000000,     288.9442,    101240.94,       0.0000
          55,    23.166667,     288.8381,    101240.94,       0.0000
          55,    23.333333,     288.7325,    101240.94,       0.0000
          55,    23.500000,     288.6273,    101240.94,       0.0000
          55,    23.666667,     288.5224,    101240.94,       0.0000
          55,    23.833333,     288.4179,    101240.94,       0.0000
          56,     0.000000,     288.3136,    101240.94,       0.0000
          56,     0.166667,     288.2096,    101240.94,       0.0000
          56,     0.333333,     288.1057,    101240.94,       0.0000
          56,     0.500000,     288.0019,    101240.94,       0.0000
          56,     0.666667,     287.8981,    101240.94,       0.0000
          56,     0.833333,     287.7943,    101240.94,       0.0000
          56,     1.000000,     287.6905,    101240.94,       0.0000
          56,     1.166667,     287.5865,    101240.94,       0.0000
          56,     1.333333,     287.4823,    101240.94,       0.0000
          56,     1.500000,     287.3778,    101240.94,       0.0000
          56,     1.666667,     287.2731,    101240.94,       0.0000
          56,     1.833333,     287.1681,    101240.94,       0.0000
          56,     2.000000,     287.0628,    101240.94,       0.0000
          56,     2.166667,     286.9571,    101240.94,       0.0000
          56,     2.333333,     286.8512,    101240.94,       0.0000
          56,     2.500000,     286.7449,    101240.94,       0.0000
          56,     2.666667,     286.6384,    101240.94,       0.0000
          56,     2.833333,     286.5315,    101240.94,       0.0000
          56,     3.000000,     286.4245,    101240.94,       0.0000
          56,     3.166667,     286.3172,    101240.94,       0.0000
          56,     3.333333,     286.2098,    101240.94,       0.0000
          56,     3.500000,     286.1022,    101240.94,       0.0000
          56,     3.666667,     285.9945,    101240.94,       0.0000
          56,     3.833333,     285.8868,    101240.94,       0.0000
          56,     4.000000,     285.7791,    101240.94,       0.0000
          56,     4.166667,     285.6714,    101240.94,       0.0000
          56,     4.333333,     285.5639,    101240.94,       0.0000
          56,     4.500000,     285.4566,    101240.94,       0.0000
          56,     4.666667,     285.3496,    101240.94,       0.0000
          56,     4.833333,     285.2432,    101240.94,       0.0000
          56,     5.000000,     285.1373,    101240.94,       0.0000
          56,     5.166667,     285.0324,    101240.94,       0.0000
          56,     5.333333,     284.9286,    101240.94,       0.0000
          56,     5.500000,     284.8264,    101240.94,       0.0000
          56,     5.666667,     284.7260,    101240.94,       0.0000
          56,     5.833333,     284.6280,    101240.94,       0.0000
          56,     6.000000,     284.5328,    101240.94,       0.0000
          56,     6.166667,     284.4413,    101240.94,       0.0000
          56,     6.333333,     284.3540,    101240.94,       0.0000
          56,     6.500000,     284.2717,    101240.94,       0.0000
          56,     6.666667,     284.1954,    101240.94,       7.2028
          56,     6.833333,     284.1259,    101240.94,       9.1819
          56,     7.000000,     284.0642,    101240.94,      33.0432
          56,     7.166667,     284.0113,    101240.94,     111.3763
          56,     7.333333,     283.9683,    101240.94,     190.4970
          56,     7.500000,     283.9361,    101240.94,     253.7497
          56,     7.666667,     283.9158,    101240.94,     317.4794
          56,     7.833333,     283.9083,    101240.94,     379.3523
          56,     8.000000,     283.9143,    101240.94,     439.4940
          56,     8.166667,     283.9348,    101240.94,     495.2221
          56,     8.333333,     283.9701,    101240.94,     543.7351
          56,     8.500000,     284.0208,    101240.94,     572.8385
          56,     8.666667,     284.0872,    101240.94,     589.5825
          56,     8.833333,     284.1691,    101240.94,     607.1542
          56,     9.000000,     284.2666,    101240.94,     619.4128
          56,     9.166667,     284.3792,    101240.94,     626.9417
          56,     9.333333,     284.5063,    101240.94,     632.4350
          56,     9.500000,     284.6472,    101240.94,     689.5948
          56,     9.666667,     284.8007,    101240.94,     745.3838
          56,     9.833333,     284.9656,    101240.94,     735.9911
          56,    10.000000,     285.1406,    101240.94,     738.1553
          56,    10.166667,     285.3240,    101240.94,     745.3838
          56,    10.333333,     285.5143,    101240.94,     748.2814
          56,    10.500000,     285.7096,    101240.94,     756.2680
          56,    10.666667,     285.9081,    101240.94,     762.0932
          56,    10.833333,     286.1079,    101240.94,     759.1788
          56,    11.000000,     286.3073,    101240.94,     771.5892
          56,    11.166667,     286.5045,    101240.94,     780.3877
          56,    11.333333,     286.6979,    101240.94,     767.2018
          56,    11.500000,     286.8858,    101240.94,     756.9954
          56,    11.666667,     287.0670,    101240.94,     735.2702
          56,    11.833333,     287.2404,    101240.94,     683.9504
          56,    12.000000,     287.4049,    101240.94,     667.1047
          56,    12.166667,     287.5598,    101240.94,     665.7069
          56,    12.333333,     287.7047,    101240.94,     667.1047
          56,    12.500000,     287.8391,    101240.94,     718.0341
          56,    12.666667,     287.9631,    101240.94,     701.6374
          56,    12.833333,     288.0766,    101240.94,     483.7880
          56,    13.000000,     288.1801,    101240.94,     295.9563
          56,    13.166667,     288.2738,    101240.94,     161.7891
          56,    13.333333,     288.3583,    101240.94,      82.8961
          56,    13.500000,     288.4342,    101240.94,      64.9087
          56,    13.666667,     288.5022,    101240.94,      79.0610
          56,    13.833333,     288.5631,    101240.94,     146.8118
          56,    14.000000,     288.6175,    101240.94,     248.5435
          56,    14.166667,     288.6661,    101240.94,     332.6386
          56,    14.333333,     288.7097,    101240.94,     313.5836
          56,    14.500000,     288.7489,    101240.94,     418.7467
          56,    14.666667,     288.7842,    101240.94,     569.5077
          56,    14.833333,     288.8161,    101240.94,     651.0849
          56,    15.000000,     288.8451,    101240.94,     635.8759
          56,    15.166667,     288.8713,    101240.94,     588.2375
          56,    15.333333,     288.8950,    101240.94,     551.6258
          56,    15.500000,     288.9164,    101240.94,     539.8029
          56,    15.666667,     288.9352,    101240.94,     526.1099
          56,    15.833333,     288.9516,    101240.94,     492.6741
          56,    16.000000,     288.9651,    101240.94,     441.3392
          56,    16.166667,     288.9756,    101240.94,     387.6104
          56,    16.333333,     288.9828,    101240.94,     343.4310
          56,    16.500000,     288.9861,    101240.94,     289.4239
          56,    16.666667,     288.9852,    101240.94,     231.5862
          56,    16.833333,     288.9797,    101240.94,     174.3351
          56,    17.000000,     288.9690,    101240.94,     100.6991
          56,    17.166667,     288.9529,    101240.94,      29.9471
          56,    17.333333,     288.9309,    101240.94,       8.9312
          56,    17.500000,     288.9027,    101240.94,       7.2028
          56,    17.666667,     288.8681,    101240.94,       0.0000
          56,    17.833333,     288.8268,    101240.94,       0.0000
          56,    18.000000,     288.7788,    101240.94,       0.0000
          56,    18.166667,     288.7241,    101240.94,       0.0000
          56,    18.333333,     288.6626,    101240.94,       0.0000
          56,    18.500000,     288.5946,    101240.94,       0.0000
          56,    18.666667,     288.5202,    101240.94,       0.0000
          56,    18.833333,     288.4396,    101240.94,       0.0000
          56,    19.000000,     288.3532,    101240.94,       0.0000
          56,    19.166667,     288.2612,    101240.94,       0.0000
          56,    19.333333,     288.1642,    101240.94,       0.0000
          56,    19.500000,     288.0624,    101240.94,       0.0000
          56,    19.666667,     287.9562,    101240.94,       0.0000
          56,    19.833333,     287.8461,    101240.94,       0.0000
          56,    20.000000,     287.7325,    101240.94,       0.0000
          56,    20.166667,     287.6157,    101240.94,       0.0000
          56,    20.333333,     287.4962,    101240.94,       0.0000
          56,    20.500000,     287.3743,    101240.94,       0.0000
          56,    20.666667,     287.2503,    101240.94,       0.0000
          56,    20.833333,     287.1247,    101240.94,       0.0000
          56,    21.000000,     286.9976,    101240.94,       0.0000
          56,    21.166667,     286.8693,    101240.94,       0.0000
          56,    21.333333,     286.7401,    101240.94,       0.0000
          56,    21.500000,     286.6101,    101240.94,       0.0000
          56,    21.666667,     286.4797,    101240.94,       0.0000
          56,    21.833333,     286.3489,    101240.94,       0.0000
          56,    22.000000,     286.2179,    101240.94,       0.0000
          56,    22.166667,     286.0869,    101240.94,       0.0000
          56,    22.333333,     285.9559,    101240.94,       0.0000
          56,    22.500000,     285.8251,    101240.94,       0.0000
          56,    22.666667,     285.6947,    101240.94,       0.0000
          56,    22.833333,     285.5646,    101240.94,       0.0000
          56,    23.000000,     285.4351,    101240.94,       0.0000
          56,    23.166667,     285.3061,    101240.94,       0.0000
          56,    23.333333,     285.1778,    101240.94,       0.0000
          56,    23.500000,     285.0503,    101240.94,       0.0000
          56,    23.666667,     284.9236,    101240.94,       0.0000
          56,    23.833333,     284.7977,    101240.94,       0.0000
          57,     0.000000,     284.6728,    101240.94,       0.0000
          57,     0.166667,     284.5488,    101240.94,       0.0000
          57,     0.333333,     284.4259,    101240.94,       0.0000
          57,     0.500000,     284.3040,    101240.94,       0.0000
          57,     0.666667,     284.1830,    101240.94,       0.0000
          57,     0.833333,     284.0631,    101240.94,       0.0000
          57,     1.000000,     283.9442,    101240.94,       0.0000
          57,     1.166667,     283.8263,    101240.94,       0.0000
          57,     1.333333,     283.7092,    101240.94,       0.0000
          57,     1.500000,     283.5931,    101240.94,       0.0000
          57,     1.666667,     283.4777,    101240.94,       0.0000
          57,     1.833333,     283.3630,    101240.94,       0.0000
          57,     2.000000,     283.2490,    101240.94,       0.0000
          57,     2.166667,     283.1356,    101240.94,       0.0000
          57,     2.333333,     283.0227,    101240.94,       0.0000
          57,     2.500000,     282.9102,    101240.94,       0.0000
          57,     2.666667,     282.7980,    101240.94,       0.0000
          57,     2.833333,     282.6861,    101240.94,       0.0000
          57,     3.000000,     282.5744,    101240.94,       0.0000
          57,     3.166667,     282.4629,    101240.94,       0.0000
          57,     3.333333,     282.3515,    101240.94,       0.0000
          57,     3.500000,     282.2402,    101240.94,       0.0000
          57,     3.666667,     282.1291,    101240.94,       0.0000
          57,     3.833333,     282.0181,    101240.94,       0.0000
          57,     4.000000,     281.9074,    101240.94,       0.0000
          57,     4.166667,     281.7969,    101240.94,       0.0000
          57,     4.333333,     281.6869,    101240.94,       0.0000
          57,     4.500000,     281.5773,    101240.94,       0.0000
          57,     4.666667,     281.4686,    101240.94,       0.0000
          57,     4.833333,     281.3608,    101240.94,       0.0000
          57,     5.000000,     281.2543,    101240.94,       0.0000
          57,     5.166667,     281.1495,    101240.94,       0.0000
          57,     5.333333,     281.0469,    101240.94,       0.0000
          57,     5.500000,     280.9470,    101240.94,       0.0000
          57,     5.666667,     280.8504,    101240.94,       0.0000
          57,     5.833333,     280.7581,    101240.94,       0.0000
          57,     6.000000,     280.6709,    101240.94,       0.0000
          57,     6.166667,     280.5897,    101240.94,       0.0000
          57,     6.333333,     280.5158,    101240.94,       0.0000
          57,     6.500000,     280.4503,    101240.94,       0.0000
          57,     6.666667,     280.3946,    101240.94,       8.1846
          57,     6.833333,     280.3501,    101240.94,       9.6861
          57,     7.000000,     280.3180,    101240.94,      40.3923
          57,     7.166667,     280.2999,    101240.94,     122.3283
          57,     7.333333,     280.2971,    101240.94,     199.2136
          57,     7.500000,     280.3107,    101240.94,     262.6716
          57,     7.666667,     280.3421,    101240.94,     321.3894
          57,     7.833333,     280.3921,    101240.94,     364.1586
          57,     8.000000,     280.4614,    101240.94,     416.3259
          57,     8.166667,     280.5508,    101240.94,     471.8079
          57,     8.333333,     280.6604,    101240.94,     520.9222
          57,     8.500000,     280.7904,    101240.94,     562.2012
          57,     8.666667,     280.9405,    101240.94,     590.9285
          57,     8.833333,     281.1102,    101240.94,     609.8718
          57,     9.000000,     281.2989,    101240.94,     633.1227
          57,     9.166667,     281.5057,    101240.94,     655.2522
          57,     9.333333,     281.7293,    101240.94,     672.0044
          57,     9.500000,     281.9684,    101240.94,     693.1300
          57,     9.666667,     282.2217,    101240.94,     710.1774
          57,     9.833333,     282.4876,    101240.94,     713.0312
          57,    10.000000,     282.7644,    101240.94,     729.5105
          57,    10.166667,     283.0504,    101240.94,     746.1078
          57,    10.333333,     283.3441,    101240.94,     749.7315
          57,    10.500000,     283.6438,    101240.94,     748.2814
          57,    10.666667,     283.9480,    101240.94,     749.0063
          57,    10.833333,     284.2552,    101240.94,     756.2680
          57,    11.000000,     284.5641,    101240.94,     754.8139
          57,    11.166667,     284.8735,    101240.94,     754.0872
          57,    11.333333,     285.1824,    101240.94,     762.0932
          57,    11.500000,     285.4897,    101240.94,     750.4569
          57,    11.666667,     285.7949,    101240.94,     726.6361
          57,    11.833333,     286.0971,    101240.94,     696.6708
          57,    12.000000,     286.3958,    101240.94,     708.0394
          57,    12.166667,     286.6908,    101240.94,     735.2702
          57,    12.333333,     286.9814,    101240.94,     761.3643
          57,    12.500000,     287.2676,    101240.94,     780.3877
          57,    12.666667,     287.5490,    101240.94,     790.6923
          57,    12.833333,     287.8254,    101240.94,     785.5346
          57,    13.000000,     288.0964,    101240.94,     779.6533
          57,    13.166667,     288.3619,    101240.94,     775.9845
          57,    13.333333,     288.6215,    101240.94,     778.9191
          57,    13.500000,     288.8748,    101240.94,     778.9191
          57,    13.666667,     289.1213,    101240.94,     775.2514
          57,    13.833333,     289.3606,    101240.94,     765.7411
          57,    14.000000,     289.5921,    101240.94,     755.5408
          57,    14.166667,     289.8151,    101240.94,     746.1078
          57,    14.333333,     290.0291,    101240.94,     743.2129
          57,    14.500000,     290.2331,    101240.94,     732.3886
          57,    14.666667,     290.4265,    101240.94,     705.9033
          57,    14.833333,     290.6084,    101240.94,     652.4731
          57,    15.000000,     290.7780,    101240.94,     620.0961
          57,    15.166667,     290.9344,    101240.94,     592.9492
          57,    15.333333,     291.0767,    101240.94,     557.5668
          57,    15.500000,     291.2041,    101240.94,     558.2281
          57,    15.666667,     291.3158,    101240.94,     554.2638
          57,    15.833333,     291.4110,    101240.94,     508.0222
          57,    16.000000,     291.4890,    101240.94,     453.0799
          57,    16.166667,     291.5493,    101240.94,     413.9094
          57,    16.333333,     291.5914,    101240.94,     410.2925
          57,    16.500000,     291.6151,    101240.94,     358.9427
          57,    16.666667,     291.6203,    101240.94,     288.8815
          57,    16.833333,     291.6070,    101240.94,     218.4712
          57,    17.000000,     291.5757,    101240.94,     135.7338
          57,    17.166667,     291.5267,    101240.94,      45.0145
          57,    17.333333,     291.4608,    101240.94,       9.9396
          57,    17.500000,     291.3789,    101240.94,       8.1846
          57,    17.666667,     291.2822,    101240.94,       0.0000
          57,    17.833333,     291.1720,    101240.94,       0.0000
          57,    18.000000,     291.0495,    101240.94,       0.0000
          57,    18.166667,     290.9164,    101240.94,       0.0000
          57,    18.333333,     290.7742,    101240.94,       0.0000
          57,    18.500000,     290.6244,    101240.94,       0.0000
          57,    18.666667,     290.4685,    101240.94,       0.0000
          57,    18.833333,     290.3081,    101240.94,       0.0000
          57,    19.000000,     290.1445,    101240.94,       0.0000
          57,    19.166667,     289.9789,    101240.94,       0.0000
          57,    19.333333,     289.8125,    101240.94,       0.0000
          57,    19.500000,     289.6461,    101240.94,       0.0000
          57,    19.666667,     289.4805,    101240.94,       0.0000
          57,    19.833333,     289.3163,    101240.94,       0.0000
          57,    20.000000,     289.1539,    101240.94,       0.0000
          57,    20.166667,     288.9937,    101240.94,       0.0000
          57,    20.333333,     288.8357,    101240.94,       0.0000
          57,    20.500000,     288.6800,    101240.94,       0.0000
          57,    20.666667,     288.5266,    101240.94,       0.0000
          57,    20.833333,     288.3754,    101240.94,       0.0000
          57,    21.000000,     288.2262,    101240.94,       0.0000
          57,    21.166667,     288.0788,    101240.94,       0.0000
          57,    21.333333,     287.9331,    101240.94,       0.0000
          57,    21.500000,     287.7888,    101240.94,       0.0000
          57,    21.666667,     287.6457,    101240.94,       0.0000
          57,    21.833333,     287.5038,    101240.94,       0.0000
          57,    22.000000,     287.3628,    101240.94,       0.0000
          57,    22.166667,     287.2227,    101240.94,       0.0000
          57,    22.333333,     287.0832,    101240.94,       0.0000
          57,    22.500000,     286.9443,    101240.94,       0.0000
          57,    22.666667,     286.8059,    101240.94,       0.0000
          57,    22.833333,     286.6679,    101240.94,       0.0000
          57,    23.000000,     286.5302,    101240.94,       0.0000
          57,    23.166667,     286.3928,    101240.94,       0.0000
          57,    23.333333,     286.2556,    101240.94,       0.0000
          57,    23.500000,     286.1185,    101240.94,       0.0000
          57,    23.666667,     285.9814,    101240.94,       0.0000
          57,    23.833333,     285.8443,    101240.94,       0.0000
          58,     0.000000,     285.7071,    101240.94,       0.0000
          58,     0.166667,     285.5698,    101240.94,       0.0000
          58,     0.333333,     285.4322,    101240.94,       0.0000
          58,     0.500000,     285.2945,    101240.94,       0.0000
          58,     0.666667,     285.1564,    101240.94,       0.0000
          58,     0.833333,     285.0181,    101240.94,       0.0000
          58,     1.000000,     284.8795,    101240.94,       0.0000
          58,     1.166667,     284.7405,    101240.94,       0.0000
          58,     1.333333,     284.6013,    101240.94,       0.0000
          58,     1.500000,     284.4618,    101240.94,       0.0000
          58,     1.666667,     284.3220,    101240.94,       0.0000
          58,     1.833333,     284.1819,    101240.94,       0.0000
          58,     2.000000,     284.0417,    101240.94,       0.0000
          58,     2.166667,     283.9013,    101240.94,       0.0000
          58,     2.333333,     283.7607,    101240.94,       0.0000
          58,     2.500000,     283.6201,    101240.94,       0.0000
          58,     2.666667,     283.4795,    101240.94,       0.0000
          58,     2.833333,     283.3388,    101240.94,       0.0000
          58,     3.000000,     283.1982,    101240.94,       0.0000
          58,     3.166667,     283.0577,    101240.94,       0.0000
          58,     3.333333,     282.9173,    101240.94,       0.0000
          58,     3.500000,     282.7772,    101240.94,       0.0000
          58,     3.666667,     282.6373,    101240.94,       0.0000
          58,     3.833333,     282.4977,    101240.94,       0.0000
          58,     4.000000,     282.3585,    101240.94,       0.0000
          58,     4.166667,     282.2199,    101240.94,       0.0000
          58,     4.333333,     282.0820,    101240.94,       0.0000
          58,     4.500000,     281.9449,    101240.94,       0.0000
          58,     4.666667,     281.8089,    101240.94,       0.0000
          58,     4.833333,     281.6744,    101240.94,       0.0000
          58,     5.000000,     281.5417,    101240.94,       0.0000
          58,     5.166667,     281.4113,    101240.94,       0.0000
          58,     5.333333,     281.2839,    101240.94,       0.0000
          58,     5.500000,     281.1602,    101240.94,       0.0000
          58,     5.666667,     281.0413,    101240.94,       0.0000
          58,     5.833333,     280.9281,    101240.94,       0.0000
          58,     6.000000,     280.8219,    101240.94,       0.0000
          58,     6.166667,     280.7241,    101240.94,       0.0000
          58,     6.333333,     280.6364,    101240.94,       0.0000
          58,     6.500000,     280.5603,    101240.94,       0.0000
          58,     6.666667,     280.4978,    101240.94,       1.4656
          58,     6.833333,     280.4508,    101240.94,       4.8202
          58,     7.000000,     280.4210,    101240.94,       4.8202
          58,     7.166667,     280.4106,    101240.94,       5.9983
          58,     7.333333,     280.4212,    101240.94,       7.6918
          58,     7.500000,     280.4546,    101240.94,       9.4335
          58,     7.666667,     280.5124,    101240.94,      14.1143
          58,     7.833333,     280.5958,    101240.94,      32.1079
          58,     8.000000,     280.7059,    101240.94,      28.7262
          58,     8.166667,     280.8433,    101240.94,      22.1979
          58,     8.333333,     281.0086,    101240.94,      33.0432
          58,     8.500000,     281.2016,    101240.94,      36.2002
          58,     8.666667,     281.4222,    101240.94,      33.9840
          58,     8.833333,     281.6696,    101240.94,      30.2539
          58,     9.000000,     281.9429,    101240.94,      15.4625
          58,     9.166667,     282.2409,    101240.94,       8.9312
          58,     9.333333,     282.5619,    101240.94,      15.4625
          58,     9.500000,     282.9042,    101240.94,      38.4453
          58,     9.666667,     283.2659,    101240.94,      55.6271
          58,     9.833333,     283.6449,    101240.94,      19.3401
          58,    10.000000,     284.0392,    101240.94,       9.6861
          58,    10.166667,     284.4464,    101240.94,       7.4468
          58,    10.333333,     284.8644,    101240.94,       8.1846
          58,    10.500000,     285.2910,    101240.94,      11.9996
          58,    10.666667,     285.7241,    101240.94,      19.0582
          58,    10.833333,     286.1617,    101240.94,      28.7262
          58,    11.000000,     286.6018,    101240.94,      22.7779
          58,    11.166667,     287.0427,    101240.94,      14.6512
          58,    11.333333,     287.4826,    101240.94,      10.9626
          58,    11.500000,     287.9200,    101240.94,       9.4335
          58,    11.666667,     288.3534,    101240.94,       8.9312
          58,    11.833333,     288.7815,    101240.94,       9.6861
          58,    12.000000,     289.2031,    101240.94,       9.9396
          58,    12.166667,     289.6170,    101240.94,       9.9396
          58,    12.333333,     290.0223,    101240.94,       9.9396
          58,    12.500000,     290.4180,    101240.94,       9.9396
          58,    12.666667,     290.8031,    101240.94,      10.1940
          58,    12.833333,     291.1770,    101240.94,      11.4794
          58,    13.000000,     291.5386,    101240.94,      14.3824
          58,    13.166667,     291.8873,    101240.94,      20.4746
          58,    13.333333,     292.2223,    101240.94,      33.0432
          58,    13.500000,     292.5429,    101240.94,      28.4226
          58,    13.666667,     292.8481,    101240.94,      21.3331
          58,    13.833333,     293.1374,    101240.94,      22.4875
          58,    14.000000,     293.4099,    101240.94,      27.8172
          58,    14.166667,     293.6649,    101240.94,      23.0689
          58,    14.333333,     293.9017,    101240.94,       6.2371
          58,    14.500000,     294.1196,    101240.94,       5.9983
          58,    14.666667,     294.3179,    101240.94,      10.7055
          58,    14.833333,     294.4962,    101240.94,      21.3331
          58,    15.000000,     294.6537,    101240.94,      22.7779
          58,    15.166667,     294.7902,    101240.94,      17.9383
          58,    15.333333,     294.9052,    101240.94,      11.9996
          58,    15.500000,     294.9985,    101240.94,      23.0689
          58,    15.666667,     295.0700,    101240.94,      49.0621
          58,    15.833333,     295.1197,    101240.94,      63.8207
          58,    16.000000,     295.1477,    101240.94,      75.6482
          58,    16.166667,     295.1543,    101240.94,      64.1829
          58,    16.333333,     295.1398,    101240.94,      24.2399
          58,    16.500000,     295.1049,    101240.94,      15.4625
          58,    16.666667,     295.0501,    101240.94,      13.3151
          58,    16.833333,     294.9764,    101240.94,      10.4493
          58,    17.000000,     294.8846,    101240.94,       7.4468
          58,    17.166667,     294.7759,    101240.94,       5.5238
          58,    17.333333,     294.6516,    101240.94,       5.2882
          58,    17.500000,     294.5130,    101240.94,       2.3315
          58,    17.666667,     294.3615,    101240.94,       0.0000
          58,    17.833333,     294.1988,    101240.94,       0.0000
          58,    18.000000,     294.0264,    101240.94,       0.0000
          58,    18.166667,     293.8460,    101240.94,       0.0000
          58,    18.333333,     293.6593,    101240.94,       0.0000
          58,    18.500000,     293.4679,    101240.94,       0.0000
          58,    18.666667,     293.2735,    101240.94,       0.0000
          58,    18.833333,     293.0774,    101240.94,       0.0000
          58,    19.000000,     292.8812,    101240.94,       0.0000
          58,    19.166667,     292.6860,    101240.94,       0.0000
          58,    19.333333,     292.4929,    101240.94,       0.0000
