Kuraymat, Egypt
29.24, 31.22

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
          79,     4.166667,     285.3833,    100606.78,       0.0000
          79,     4.333333,     285.2500,    100606.78,       0.0000
          79,     4.500000,     285.1167,    100606.78,       0.0000
          79,     4.666667,     284.9833,    100606.78,       0.0000
          79,     4.833333,     284.8500,    100606.78,       0.0000
          79,     5.000000,     284.7167,    100606.78,       0.0000
          79,     5.166667,     284.5833,    100606.78,       0.0000
          79,     5.333333,     284.4500,    100606.78,       0.0000
          79,     5.500000,     284.3233,    100606.78,       0.0000
          79,     5.666667,     284.2167,    100606.78,       0.0000
          79,     5.833333,     284.1433,    100606.78,       0.0000
          79,     6.000000,     284.1167,    100606.78,       0.0000
          79,     6.166667,     284.1500,    100606.78,      59.5259
          79,     6.333333,     284.2433,    100606.78,      71.3115
          79,     6.500000,     284.3843,    100606.78,     103.9344
          79,     6.666667,     284.5617,    100606.78,     206.5654
          79,     6.833333,     284.7640,    100606.78,     294.4490
          79,     7.000000,     284.9800,    100606.78,     352.0473
          79,     7.166667,     285.2050,    100606.78,     404.0965
          79,     7.333333,     285.4390,    100606.78,     467.8384
          79,     7.500000,     285.6820,    100606.78,     520.5766
          79,     7.666667,     285.9360,    100606.78,     554.1298
          79,     7.833333,     286.2030,    100606.78,     593.8882
          79,     8.000000,     286.4850,    100606.78,     629.6111
          79,     8.166667,     286.7850,    100606.78,     657.3440
          79,     8.333333,     287.1030,    100606.78,     672.5987
          79,     8.500000,     287.4333,    100606.78,     687.7950
          79,     8.666667,     287.7687,    100606.78,     704.6789
          79,     8.833333,     288.1017,    100606.78,     722.0753
          79,     9.000000,     288.4250,    100606.78,     741.1336
          79,     9.166667,     288.7333,    100606.78,     760.6882
          79,     9.333333,     289.0267,    100606.78,     775.5887
          79,     9.500000,     289.3077,    100606.78,     804.1213
          79,     9.666667,     289.5783,    100606.78,     845.5091
          79,     9.833333,     289.8407,    100606.78,     852.2838
          79,    10.000000,     290.0967,    100606.78,     855.1043
          79,    10.166667,     290.3467,    100606.78,     860.1777
          79,    10.333333,     290.5907,    100606.78,     853.9762
          79,    10.500000,     290.8293,    100606.78,     850.0264
          79,    10.666667,     291.0627,    100606.78,     852.2838
          79,    10.833333,     291.2907,    100606.78,     853.9762
          79,    11.000000,     291.5133,    100606.78,     859.6142
          79,    11.166667,     291.7300,    100606.78,     867.4985
          79,    11.333333,     291.9407,    100606.78,     856.2321
          79,    11.500000,     292.1450,    100606.78,     857.3597
          79,    11.666667,     292.3410,    100606.78,     874.8105
          79,    11.833333,     292.5267,    100606.78,     860.7412
          79,    12.000000,     292.7000,    100606.78,     852.8480
          79,    12.166667,     292.8583,    100606.78,     860.7412
          79,    12.333333,     293.0017,    100606.78,     861.3046
          79,    12.500000,     293.1327,    100606.78,     862.4312
          79,    12.666667,     293.2533,    100606.78,     867.4985
          79,    12.833333,     293.3657,    100606.78,     878.7441
          79,    13.000000,     293.4717,    100606.78,     880.9907
          79,    13.166667,     293.5717,    100606.78,     871.9992
          79,    13.333333,     293.6657,    100606.78,     864.1208
          79,    13.500000,     293.7537,    100606.78,     853.9762
          79,    13.666667,     293.8343,    100606.78,     841.5536
          79,    13.833333,     293.9063,    100606.78,     833.6343
          79,    14.000000,     293.9683,    100606.78,     821.1673
          79,    14.166667,     294.0183,    100606.78,     801.8444
          79,    14.333333,     294.0563,    100606.78,     764.1308
          79,    14.500000,     294.0833,    100606.78,     740.5572
          79,    14.666667,     294.0987,    100606.78,     737.0975
          79,    14.833333,     294.1017,    100606.78,     717.4430
          79,    15.000000,     294.0917,    100606.78,     693.0421
          79,    15.166667,     294.0667,    100606.78,     667.3250
          79,    15.333333,     294.0267,    100606.78,     644.3886
          79,    15.500000,     293.9730,    100606.78,     633.1632
          79,    15.666667,     293.9050,    100606.78,     630.2034
          79,    15.833333,     293.8220,    100606.78,     589.0961
          79,    16.000000,     293.7233,    100606.78,     543.8022
          79,    16.166667,     293.6067,    100606.78,     500.8572
          79,    16.333333,     293.4720,    100606.78,     452.7249
          79,    16.500000,     293.3227,    100606.78,     404.0965
          79,    16.666667,     293.1613,    100606.78,     355.3953
          79,    16.833333,     292.9907,    100606.78,     306.3345
          79,    17.000000,     292.8133,    100606.78,     266.6483
          79,    17.166667,     292.6300,    100606.78,     237.9592
          79,    17.333333,     292.4407,    100606.78,     195.4822
          79,    17.500000,     292.2483,    100606.78,     137.7668
          79,    17.666667,     292.0577,    100606.78,      78.6073
          79,    17.833333,     291.8733,    100606.78,      66.2176
          79,    18.000000,     291.7000,    100606.78,      55.2981
          79,    18.166667,     291.5417,    100606.78,       0.0000
          79,    18.333333,     291.3983,    100606.78,       0.0000
          79,    18.500000,     291.2667,    100606.78,       0.0000
          79,    18.666667,     291.1433,    100606.78,       0.0000
          79,    18.833333,     291.0250,    100606.78,       0.0000
          79,    19.000000,     290.9083,    100606.78,       0.0000
          79,    19.166667,     290.7917,    100606.78,       0.0000
          79,    19.333333,     290.6750,    100606.78,       0.0000
          79,    19.500000,     290.5583,    100606.78,       0.0000
          79,    19.666667,     290.4417,    100606.78,       0.0000
          79,    19.833333,     290.3250,    100606.78,       0.0000
          79,    20.000000,     290.2083,    100606.78,       0.0000
          79,    20.166667,     290.0917,    100606.78,       0.0000
          79,    20.333333,     289.9750,    100606.78,       0.0000
          79,    20.500000,     289.8583,    100606.78,       0.0000
          79,    20.666667,     289.7417,    100606.78,       0.0000
          79,    20.833333,     289.6250,    100606.78,       0.0000
          79,    21.000000,     289.5083,    100606.78,       0.0000
          79,    21.166667,     289.3917,    100606.78,       0.0000
          79,    21.333333,     289.2750,    100606.78,       0.0000
          79,    21.500000,     289.1580,    100606.78,       0.0000
          79,    21.666667,     289.0400,    100606.78,       0.0000
          79,    21.833333,     288.9203,    100606.78,       0.0000
          79,    22.000000,     288.7983,    100606.78,       0.0000
          79,    22.166667,     288.6733,    100606.78,       0.0000
          79,    22.333333,     288.5453,    100606.78,       0.0000
          79,    22.500000,     288.4153,    100606.78,       0.0000
          79,    22.666667,     288.2847,    100606.78,       0.0000
          79,    22.833333,     288.1547,    100606.78,       0.0000
          79,    23.000000,     288.0267,    100606.78,       0.0000
          79,    23.166667,     287.9017,    100606.78,       0.0000
          79,    23.333333,     287.7797,    100606.78,       0.0000
          79,    23.500000,     287.6607,    100606.78,       0.0000
          79,    23.666667,     287.5453,    100606.78,       0.0000
          79,    23.833333,     287.4343,    100606.78,       0.0000
          80,     0.000000,     287.3283,    100606.78,       0.0000
          80,     0.166667,     287.2283,    100606.78,       0.0000
          80,     0.333333,     287.1343,    100606.78,       0.0000
          80,     0.500000,     287.0447,    100606.78,       0.0000
          80,     0.666667,     286.9573,    100606.78,       0.0000
          80,     0.833333,     286.8703,    100606.78,       0.0000
          80,     1.000000,     286.7817,    100606.78,       0.0000
          80,     1.166667,     286.6900,    100606.78,       0.0000
          80,     1.333333,     286.5953,    100606.78,       0.0000
          80,     1.500000,     286.4987,    100606.78,       0.0000
          80,     1.666667,     286.4013,    100606.78,       0.0000
          80,     1.833333,     286.3047,    100606.78,       0.0000
          80,     2.000000,     286.2100,    100606.78,       0.0000
          80,     2.166667,     286.1183,    100606.78,       0.0000
          80,     2.333333,     286.0297,    100606.78,       0.0000
          80,     2.500000,     285.9430,    100606.78,       0.0000
          80,     2.666667,     285.8570,    100606.78,       0.0000
          80,     2.833333,     285.7703,    100606.78,       0.0000
          80,     3.000000,     285.6817,    100606.78,       0.0000
          80,     3.166667,     285.5900,    100606.78,       0.0000
          80,     3.333333,     285.4953,    100606.78,       0.0000
          80,     3.500000,     285.3983,    100606.78,       0.0000
          80,     3.666667,     285.2997,    100606.78,       0.0000
          80,     3.833333,     285.2000,    100606.78,       0.0000
          80,     4.000000,     285.1000,    100606.78,       0.0000
          80,     4.166667,     285.0000,    100606.78,       0.0000
          80,     4.333333,     284.9000,    100606.78,       0.0000
          80,     4.500000,     284.8000,    100606.78,       0.0000
          80,     4.666667,     284.7000,    100606.78,       0.0000
          80,     4.833333,     284.6000,    100606.78,       0.0000
          80,     5.000000,     284.5000,    100606.78,       0.0000
          80,     5.166667,     284.4000,    100606.78,       0.0000
          80,     5.333333,     284.3000,    100606.78,       0.0000
          80,     5.500000,     284.2050,    100606.78,       0.0000
          80,     5.666667,     284.1250,    100606.78,       0.0000
          80,     5.833333,     284.0700,    100606.78,       0.0000
          80,     6.000000,     284.0500,    100606.78,       0.0000
          80,     6.166667,     284.0750,    100606.78,      63.5885
          80,     6.333333,     284.1450,    100606.78,      67.5106
          80,     6.500000,     284.2517,    100606.78,      97.6441
          80,     6.666667,     284.3883,    100606.78,     180.8996
          80,     6.833333,     284.5483,    100606.78,     253.5303
          80,     7.000000,     284.7250,    100606.78,     302.1544
          80,     7.166667,     284.9167,    100606.78,     344.6530
          80,     7.333333,     285.1233,    100606.78,     406.0404
          80,     7.500000,     285.3417,    100606.78,     477.8563
          80,     7.666667,     285.5683,    100606.78,     552.9167
          80,     7.833333,     285.8000,    100606.78,     599.2710
          80,     8.000000,     286.0333,    100606.78,     644.3886
          80,     8.166667,     286.2667,    100606.78,     690.7109
          80,     8.333333,     286.5000,    100606.78,     716.8636
          80,     8.500000,     286.7360,    100606.78,     740.5572
          80,     8.666667,     286.9800,    100606.78,     762.9835
          80,     8.833333,     287.2373,    100606.78,     772.1541
          80,     9.000000,     287.5133,    100606.78,     787.0206
          80,     9.166667,     287.8133,    100606.78,     811.5144
          80,     9.333333,     288.1373,    100606.78,     818.8976
          80,     9.500000,     288.4783,    100606.78,     827.4043
          80,     9.666667,     288.8277,    100606.78,     840.9883
          80,     9.833333,     289.1767,    100606.78,     843.2491
          80,    10.000000,     289.5167,    100606.78,     843.8142
          80,    10.166667,     289.8417,    100606.78,     843.8142
          80,    10.333333,     290.1517,    100606.78,     842.1188
          80,    10.500000,     290.4497,    100606.78,     840.9883
          80,    10.666667,     290.7383,    100606.78,     840.4229
          80,    10.833333,     291.0203,    100606.78,     839.2920
          80,    11.000000,     291.2983,    100606.78,     831.9359
          80,    11.166667,     291.5733,    100606.78,     820.5999
          80,    11.333333,     291.8453,    100606.78,     832.5021
          80,    11.500000,     292.1123,    100606.78,     845.5091
          80,    11.666667,     292.3697,    100606.78,     854.5403
          80,    11.833333,     292.6127,    100606.78,     856.7959
          80,    12.000000,     292.8367,    100606.78,     856.7959
          80,    12.166667,     293.0367,    100606.78,     856.2321
          80,    12.333333,     293.2127,    100606.78,     855.6682
          80,    12.500000,     293.3690,    100606.78,     848.3328
          80,    12.666667,     293.5090,    100606.78,     835.8981
          80,    12.833333,     293.6360,    100606.78,     843.8142
          80,    13.000000,     293.7533,    100606.78,     839.8575
          80,    13.166667,     293.8617,    100606.78,     818.3300
          80,    13.333333,     293.9610,    100606.78,     813.7872
          80,    13.500000,     294.0520,    100606.78,     813.2191
          80,    13.666667,     294.1340,    100606.78,     812.6510
          80,    13.833333,     294.2063,    100606.78,     806.3972
          80,    14.000000,     294.2683,    100606.78,     797.2877
          80,    14.166667,     294.3183,    100606.78,     788.1624
          80,    14.333333,     294.3563,    100606.78,     785.8786
          80,    14.500000,     294.3830,    100606.78,     778.4491
          80,    14.666667,     294.3970,    100606.78,     759.5401
          80,    14.833333,     294.3970,    100606.78,     722.0753
          80,    15.000000,     294.3817,    100606.78,     692.4594
          80,    15.166667,     294.3483,    100606.78,     673.7697
          80,    15.333333,     294.2970,    100606.78,     634.9380
          80,    15.500000,     294.2297,    100606.78,     603.4514
          80,    15.666667,     294.1463,    100606.78,     584.2967
          80,    15.833333,     294.0470,    100606.78,     566.8367
          80,    16.000000,     293.9317,    100606.78,     550.4890
          80,    16.166667,     293.7983,    100606.78,     530.9917
          80,    16.333333,     293.6470,    100606.78,     490.3170
          80,    16.500000,     293.4810,    100606.78,     450.1954
          80,    16.666667,     293.3030,    100606.78,     417.0161
          80,    16.833333,     293.1157,    100606.78,     381.2499
          80,    17.000000,     292.9217,    100606.78,     342.6294
          80,    17.166667,     292.7217,    100606.78,     302.8521
          80,    17.333333,     292.5157,    100606.78,     254.2643
          80,    17.500000,     292.3083,    100606.78,     180.8996
          80,    17.666667,     292.1077,    100606.78,      97.6441
          80,    17.833333,     291.9217,    100606.78,      67.5106
          80,    18.000000,     291.7583,    100606.78,      63.5885
          80,    18.166667,     291.6250,    100606.78,       0.0000
          80,    18.333333,     291.5217,    100606.78,       0.0000
          80,    18.500000,     291.4417,    100606.78,       0.0000
          80,    18.666667,     291.3783,    100606.78,       0.0000
          80,    18.833333,     291.3250,    100606.78,       0.0000
          80,    19.000000,     291.2750,    100606.78,       0.0000
          80,    19.166667,     291.2250,    100606.78,       0.0000
          80,    19.333333,     291.1750,    100606.78,       0.0000
          80,    19.500000,     291.1250,    100606.78,       0.0000
          80,    19.666667,     291.0750,    100606.78,       0.0000
          80,    19.833333,     291.0250,    100606.78,       0.0000
          80,    20.000000,     290.9750,    100606.78,       0.0000
          80,    20.166667,     290.9250,    100606.78,       0.0000
          80,    20.333333,     290.8750,    100606.78,       0.0000
          80,    20.500000,     290.8250,    100606.78,       0.0000
          80,    20.666667,     290.7750,    100606.78,       0.0000
          80,    20.833333,     290.7250,    100606.78,       0.0000
          80,    21.000000,     290.6750,    100606.78,       0.0000
          80,    21.166667,     290.6250,    100606.78,       0.0000
          80,    21.333333,     290.5750,    100606.78,       0.0000
          80,    21.500000,     290.5247,    100606.78,       0.0000
          80,    21.666667,     290.4733,    100606.78,       0.0000
          80,    21.833333,     290.4203,    100606.78,       0.0000
          80,    22.000000,     290.3650,    100606.78,       0.0000
          80,    22.166667,     290.3067,    100606.78,       0.0000
          80,    22.333333,     290.2453,    100606.78,       0.0000
          80,    22.500000,     290.1820,    100606.78,       0.0000
          80,    22.666667,     290.1180,    100606.78,       0.0000
          80,    22.833333,     290.0547,    100606.78,       0.0000
          80,    23.000000,     289.9933,    100606.78,       0.0000
          80,    23.166667,     289.9350,    100606.78,       0.0000
          80,    23.333333,     289.8797,    100606.78,       0.0000
          80,    23.500000,     289.8273,    100606.78,       0.0000
          80,    23.666667,     289.7787,    100606.78,       0.0000
          80,    23.833333,     289.7343,    100606.78,       0.0000
          81,     0.000000,     289.6950,    100606.78,       0.0000
          81,     0.166667,     289.6617,    100606.78,       0.0000
          81,     0.333333,     289.6343,    100606.78,       0.0000
          81,     0.500000,     289.6117,    100606.78,       0.0000
          81,     0.666667,     289.5923,    100606.78,       0.0000
          81,     0.833333,     289.5750,    100606.78,       0.0000
          81,     1.000000,     289.5583,    100606.78,       0.0000
          81,     1.166667,     289.5417,    100606.78,       0.0000
          81,     1.333333,     289.5250,    100606.78,       0.0000
          81,     1.500000,     289.5083,    100606.78,       0.0000
          81,     1.666667,     289.4917,    100606.78,       0.0000
          81,     1.833333,     289.4750,    100606.78,       0.0000
          81,     2.000000,     289.4583,    100606.78,       0.0000
          81,     2.166667,     289.4417,    100606.78,       0.0000
          81,     2.333333,     289.4250,    100606.78,       0.0000
          81,     2.500000,     289.4083,    100606.78,       0.0000
          81,     2.666667,     289.3917,    100606.78,       0.0000
          81,     2.833333,     289.3750,    100606.78,       0.0000
          81,     3.000000,     289.3583,    100606.78,       0.0000
          81,     3.166667,     289.3417,    100606.78,       0.0000
          81,     3.333333,     289.3250,    100606.78,       0.0000
          81,     3.500000,     289.3083,    100606.78,       0.0000
          81,     3.666667,     289.2917,    100606.78,       0.0000
          81,     3.833333,     289.2750,    100606.78,       0.0000
          81,     4.000000,     289.2583,    100606.78,       0.0000
          81,     4.166667,     289.2417,    100606.78,       0.0000
          81,     4.333333,     289.2250,    100606.78,       0.0000
          81,     4.500000,     289.2083,    100606.78,       0.0000
          81,     4.666667,     289.1917,    100606.78,       0.0000
          81,     4.833333,     289.1750,    100606.78,       0.0000
          81,     5.000000,     289.1583,    100606.78,       0.0000
          81,     5.166667,     289.1417,    100606.78,       0.0000
          81,     5.333333,     289.1250,    100606.78,       0.0000
          81,     5.500000,     289.1090,    100606.78,       0.0000
          81,     5.666667,     289.0950,    100606.78,       0.0000
          81,     5.833333,     289.0843,    100606.78,       0.0000
          81,     6.000000,     289.0783,    100606.78,       0.0000
          81,     6.166667,     289.0783,    100606.78,      56.7276
          81,     6.333333,     289.0843,    100606.78,      63.5885
          81,     6.500000,     289.0963,    100606.78,      82.1244
          81,     6.666667,     289.1157,    100606.78,     137.7668
          81,     6.833333,     289.1437,    100606.78,     188.2411
          81,     7.000000,     289.1817,    100606.78,     225.1162
          81,     7.166667,     289.2317,    100606.78,     254.2643
          81,     7.333333,     289.2937,    100606.78,     337.8957
          81,     7.500000,     289.3667,    100606.78,     438.1374
          81,     7.666667,     289.4513,    100606.78,     514.4307
          81,     7.833333,     289.5483,    100606.78,     564.4205
          81,     8.000000,     289.6583,    100606.78,     605.8379
          81,     8.166667,     289.7833,    100606.78,     645.5682
          81,     8.333333,     289.9233,    100606.78,     672.5987
          81,     8.500000,     290.0763,    100606.78,     691.2938
          81,     8.666667,     290.2417,    100606.78,     699.4463
          81,     8.833333,     290.4187,    100606.78,     722.0753
          81,     9.000000,     290.6067,    100606.78,     739.9808
          81,     9.166667,     290.8067,    100606.78,     743.4383
          81,     9.333333,     291.0187,    100606.78,     742.8622
          81,     9.500000,     291.2407,    100606.78,     730.1704
          81,     9.666667,     291.4713,    100606.78,     681.3727
          81,     9.833333,     291.7093,    100606.78,     444.4927
          81,    10.000000,     291.9533,    100606.78,     304.9428
          81,    10.166667,     292.2033,    100606.78,     389.1187
          81,    10.333333,     292.4593,    100606.78,     614.7721
          81,    10.500000,     292.7187,    100606.78,     794.4378
          81,    10.666667,     292.9773,    100606.78,     800.7056
          81,    10.833333,     293.2313,    100606.78,     761.8360
          81,    11.000000,     293.4767,    100606.78,     691.2938
          81,    11.166667,     293.7100,    100606.78,     597.4777
          81,    11.333333,     293.9313,    100606.78,     612.3920
          81,    11.500000,     294.1417,    100606.78,     619.5275
          81,    11.666667,     294.3403,    100606.78,     563.2117
          81,    11.833333,     294.5267,    100606.78,     544.4107
          81,    12.000000,     294.7000,    100606.78,     587.8969
          81,    12.166667,     294.8583,    100606.78,     713.9656
          81,    12.333333,     295.0017,    100606.78,     688.3783
          81,    12.500000,     295.1320,    100606.78,     635.5293
          81,    12.666667,     295.2500,    100606.78,     606.4342
          81,    12.833333,     295.3563,    100606.78,     507.0361
          81,    13.000000,     295.4517,    100606.78,     457.1441
          81,    13.166667,     295.5350,    100606.78,     507.0361
          81,    13.333333,     295.6063,    100606.78,     351.3767
          81,    13.500000,     295.6663,    100606.78,     201.8411
          81,    13.666667,     295.7137,    100606.78,     133.1698
          81,    13.833333,     295.7470,    100606.78,     103.9344
          81,    14.000000,     295.7650,    100606.78,      96.5771
          81,    14.166667,     295.7650,    100606.78,     112.0564
          81,    14.333333,     295.7470,    100606.78,     194.6823
          81,    14.500000,     295.7147,    100606.78,     293.7457
          81,    14.666667,     295.6713,    100606.78,     346.0004
          81,    14.833333,     295.6203,    100606.78,     309.8060
          81,    15.000000,     295.5650,    100606.78,     227.3994
          81,    15.166667,     295.5067,    100606.78,     127.5639
          81,    15.333333,     295.4453,    100606.78,     109.0433
          81,    15.500000,     295.3817,    100606.78,      99.7616
          81,    15.666667,     295.3163,    100606.78,      82.1244
          81,    15.833333,     295.2500,    100606.78,      87.8223
          81,    16.000000,     295.1833,    100606.78,      99.7616
          81,    16.166667,     295.1167,    100606.78,     109.0433
          81,    16.333333,     295.0500,    100606.78,     107.0132
          81,    16.500000,     294.9827,    100606.78,     113.0526
          81,    16.666667,     294.9133,    100606.78,     137.7668
          81,    16.833333,     294.8407,    100606.78,     138.6786
          81,    17.000000,     294.7633,    100606.78,     129.4439
          81,    17.166667,     294.6800,    100606.78,     116.0180
          81,    17.333333,     294.5907,    100606.78,      98.7055
          81,    17.500000,     294.4967,    100606.78,      77.4167
          81,    17.666667,     294.3993,    100606.78,      59.5259
          81,    17.833333,     294.3000,    100606.78,      58.1364
          81,    18.000000,     294.2000,    100606.78,      49.3448
          81,    18.166667,     294.1000,    100606.78,       0.0000
          81,    18.333333,     294.0000,    100606.78,       0.0000
          81,    18.500000,     293.8997,    100606.78,       0.0000
          81,    18.666667,     293.7983,    100606.78,       0.0000
          81,    18.833333,     293.6953,    100606.78,       0.0000
          81,    19.000000,     293.5900,    100606.78,       0.0000
          81,    19.166667,     293.4817,    100606.78,       0.0000
          81,    19.333333,     293.3703,    100606.78,       0.0000
          81,    19.500000,     293.2567,    100606.78,       0.0000
          81,    19.666667,     293.1413,    100606.78,       0.0000
          81,    19.833333,     293.0250,    100606.78,       0.0000
          81,    20.000000,     292.9083,    100606.78,       0.0000
          81,    20.166667,     292.7917,    100606.78,       0.0000
          81,    20.333333,     292.6750,    100606.78,       0.0000
          81,    20.500000,     292.5583,    100606.78,       0.0000
          81,    20.666667,     292.4417,    100606.78,       0.0000
          81,    20.833333,     292.3250,    100606.78,       0.0000
          81,    21.000000,     292.2083,    100606.78,       0.0000
          81,    21.166667,     292.0917,    100606.78,       0.0000
          81,    21.333333,     291.9750,    100606.78,       0.0000
          81,    21.500000,     291.8583,    100606.78,       0.0000
          81,    21.666667,     291.7417,    100606.78,       0.0000
          81,    21.833333,     291.6250,    100606.78,       0.0000
          81,    22.000000,     291.5083,    100606.78,       0.0000
          81,    22.166667,     291.3917,    100606.78,       0.0000
          81,    22.333333,     291.2750,    100606.78,       0.0000
          81,    22.500000,     291.1587,    100606.78,       0.0000
          81,    22.666667,     291.0433,    100606.78,       0.0000
          81,    22.833333,     290.9297,    100606.78,       0.0000
          81,    23.000000,     290.8183,    100606.78,       0.0000
          81,    23.166667,     290.7100,    100606.78,       0.0000
          81,    23.333333,     290.6047,    100606.78,       0.0000
          81,    23.500000,     290.5003,    100606.78,       0.0000
          81,    23.666667,     290.3937,    100606.78,       0.0000
          81,    23.833333,     290.2813,    100606.78,       0.0000
          82,     0.000000,     290.1600,    100606.78,       0.0000
          82,     0.166667,     290.0267,    100606.78,       0.0000
          82,     0.333333,     289.8813,    100606.78,       0.0000
          82,     0.500000,     289.7270,    100606.78,       0.0000
          82,     0.666667,     289.5670,    100606.78,       0.0000
          82,     0.833333,     289.4047,    100606.78,       0.0000
          82,     1.000000,     289.2433,    100606.78,       0.0000
          82,     1.166667,     289.0850,    100606.78,       0.0000
          82,     1.333333,     288.9297,    100606.78,       0.0000
          82,     1.500000,     288.7763,    100606.78,       0.0000
          82,     1.666667,     288.6237,    100606.78,       0.0000
          82,     1.833333,     288.4703,    100606.78,       0.0000
          82,     2.000000,     288.3150,    100606.78,       0.0000
          82,     2.166667,     288.1567,    100606.78,       0.0000
          82,     2.333333,     287.9953,    100606.78,       0.0000
          82,     2.500000,     287.8320,    100606.78,       0.0000
          82,     2.666667,     287.6680,    100606.78,       0.0000
          82,     2.833333,     287.5047,    100606.78,       0.0000
          82,     3.000000,     287.3433,    100606.78,       0.0000
          82,     3.166667,     287.1850,    100606.78,       0.0000
          82,     3.333333,     287.0297,    100606.78,       0.0000
          82,     3.500000,     286.8763,    100606.78,       0.0000
          82,     3.666667,     286.7237,    100606.78,       0.0000
          82,     3.833333,     286.5703,    100606.78,       0.0000
          82,     4.000000,     286.4150,    100606.78,       0.0000
          82,     4.166667,     286.2567,    100606.78,       0.0000
          82,     4.333333,     286.0953,    100606.78,       0.0000
          82,     4.500000,     285.9320,    100606.78,       0.0000
          82,     4.666667,     285.7680,    100606.78,       0.0000
          82,     4.833333,     285.6047,    100606.78,       0.0000
          82,     5.000000,     285.4433,    100606.78,       0.0000
          82,     5.166667,     285.2850,    100606.78,       0.0000
          82,     5.333333,     285.1297,    100606.78,       0.0000
          82,     5.500000,     284.9837,    100606.78,       0.0000
          82,     5.666667,     284.8603,    100606.78,       0.0000
          82,     5.833333,     284.7730,    100606.78,       0.0000
          82,     6.000000,     284.7350,    100606.78,       0.0000
          82,     6.166667,     284.7600,    100606.78,      64.9104
          82,     6.333333,     284.8480,    100606.78,      66.2176
          82,     6.500000,     284.9850,    100606.78,     101.8580
          82,     6.666667,     285.1570,    100606.78,     176.7743
          82,     6.833333,     285.3500,    100606.78,     239.4555
          82,     7.000000,     285.5500,    100606.78,     281.7160
          82,     7.166667,     285.7500,    100606.78,     319.4709
          82,     7.333333,     285.9500,    100606.78,     398.2514
          82,     7.500000,     286.1523,    100606.78,     494.0424
          82,     7.666667,     286.3617,    100606.78,     582.4950
          82,     7.833333,     286.5827,    100606.78,     640.8475
          82,     8.000000,     286.8200,    100606.78,     666.7386
          82,     8.166667,     287.0783,    100606.78,     659.1072
          82,     8.333333,     287.3577,    100606.78,     675.5255
          82,     8.500000,     287.6543,    100606.78,     697.7006
          82,     8.666667,     287.9657,    100606.78,     716.2842
          82,     8.833333,     288.2890,    100606.78,     761.2621
          82,     9.000000,     288.6217,    100606.78,     795.0079
          82,     9.166667,     288.9633,    100606.78,     795.5779
          82,     9.333333,     289.3140,    100606.78,     780.7363
          82,     9.500000,     289.6703,    100606.78,     777.3052
          82,     9.666667,     290.0277,    100606.78,     799.5665
          82,     9.833333,     290.3813,    100606.78,     800.7056
          82,    10.000000,     290.7267,    100606.78,     804.1213
          82,    10.166667,     291.0600,    100606.78,     823.4361
          82,    10.333333,     291.3813,    100606.78,     816.6269
          82,    10.500000,     291.6920,    100606.78,     814.3553
          82,    10.666667,     291.9920,    100606.78,     833.0682
          82,    10.833333,     292.2813,    100606.78,     835.8981
          82,    11.000000,     292.5600,    100606.78,     838.7265
          82,    11.166667,     292.8267,    100606.78,     848.8974
          82,    11.333333,     293.0813,    100606.78,     849.4620
          82,    11.500000,     293.3260,    100606.78,     853.4121
          82,    11.666667,     293.5620,    100606.78,     868.6240
          82,    11.833333,     293.7907,    100606.78,     875.3726
          82,    12.000000,     294.0133,    100606.78,     883.7979
          82,    12.166667,     294.2300,    100606.78,     897.2549
          82,    12.333333,     294.4407,    100606.78,     895.5743
          82,    12.500000,     294.6450,    100606.78,     892.7724
          82,    12.666667,     294.8410,    100606.78,     896.1346
          82,    12.833333,     295.0267,    100606.78,     887.1648
          82,    13.000000,     295.2000,    100606.78,     870.8744
          82,    13.166667,     295.3583,    100606.78,     849.4620
          82,    13.333333,     295.5017,    100606.78,     838.7265
          82,    13.500000,     295.6317,    100606.78,     834.2003
          82,    13.666667,     295.7483,    100606.78,     834.2003
          82,    13.833333,     295.8517,    100606.78,     816.6269
          82,    14.000000,     295.9417,    100606.78,     796.1479
          82,    14.166667,     296.0167,    100606.78,     779.0210
          82,    14.333333,     296.0767,    100606.78,     761.8360
          82,    14.500000,     296.1227,    100606.78,     744.0143
          82,    14.666667,     296.1533,    100606.78,     725.5464
          82,    14.833333,     296.1673,    100606.78,     696.5365
          82,    15.000000,     296.1633,    100606.78,     673.1842
          82,    15.166667,     296.1383,    100606.78,     663.8052
          82,    15.333333,     296.0923,    100606.78,     636.7118
          82,    15.500000,     296.0280,    100606.78,     613.5822
          82,    15.666667,     295.9460,    100606.78,     603.4514
          82,    15.833333,     295.8470,    100606.78,     579.4900
          82,    16.000000,     295.7317,    100606.78,     557.1602
          82,    16.166667,     295.5983,    100606.78,     540.7575
          82,    16.333333,     295.4470,    100606.78,     513.8154
          82,    16.500000,     295.2807,    100606.78,     481.6016
          82,    16.666667,     295.1013,    100606.78,     447.6628
          82,    16.833333,     294.9110,    100606.78,     415.0841
          82,    17.000000,     294.7117,    100606.78,     375.3226
          82,    17.166667,     294.5033,    100606.78,     326.3267
          82,    17.333333,     294.2860,    100606.78,     278.1501
          82,    17.500000,     294.0640,    100606.78,     205.7806
          82,    17.666667,     293.8440,    100606.78,     115.0334
          82,    17.833333,     293.6327,    100606.78,      68.7903
          82,    18.000000,     293.4367,    100606.78,      66.2176
