Ouarzazate, Morocco
30.92, -6.90

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
          12,    22.333333,     277.1193,     88400.05,       0.0000
          12,    22.500000,     277.0007,     88400.05,       0.0000
          12,    22.666667,     276.8833,     88400.05,       0.0000
          12,    22.833333,     276.7667,     88400.05,       0.0000
          12,    23.000000,     276.6500,     88400.05,       0.0000
          12,    23.166667,     276.5333,     88400.05,       0.0000
          12,    23.333333,     276.4167,     88400.05,       0.0000
          12,    23.500000,     276.3013,     88400.05,       0.0000
          12,    23.666667,     276.1887,     88400.05,       0.0000
          12,    23.833333,     276.0800,     88400.05,       0.0000
          13,     0.000000,     275.9767,     88400.05,       0.0000
          13,     0.166667,     275.8800,     88400.05,       0.0000
          13,     0.333333,     275.7887,     88400.05,       0.0000
          13,     0.500000,     275.7013,     88400.05,       0.0000
          13,     0.666667,     275.6167,     88400.05,       0.0000
          13,     0.833333,     275.5333,     88400.05,       0.0000
          13,     1.000000,     275.4500,     88400.05,       0.0000
          13,     1.166667,     275.3667,     88400.05,       0.0000
          13,     1.333333,     275.2833,     88400.05,       0.0000
          13,     1.500000,     275.2000,     88400.05,       0.0000
          13,     1.666667,     275.1167,     88400.05,       0.0000
          13,     1.833333,     275.0333,     88400.05,       0.0000
          13,     2.000000,     274.9500,     88400.05,       0.0000
          13,     2.166667,     274.8667,     88400.05,       0.0000
          13,     2.333333,     274.7833,     88400.05,       0.0000
          13,     2.500000,     274.7000,     88400.05,       0.0000
          13,     2.666667,     274.6167,     88400.05,       0.0000
          13,     2.833333,     274.5333,     88400.05,       0.0000
          13,     3.000000,     274.4500,     88400.05,       0.0000
          13,     3.166667,     274.3667,     88400.05,       0.0000
          13,     3.333333,     274.2833,     88400.05,       0.0000
          13,     3.500000,     274.2000,     88400.05,       0.0000
          13,     3.666667,     274.1167,     88400.05,       0.0000
          13,     3.833333,     274.0333,     88400.05,       0.0000
          13,     4.000000,     273.9500,     88400.05,       0.0000
          13,     4.166667,     273.8667,     88400.05,       0.0000
          13,     4.333333,     273.7833,     88400.05,       0.0000
          13,     4.500000,     273.7000,     88400.05,       0.0000
          13,     4.666667,     273.6167,     88400.05,       0.0000
          13,     4.833333,     273.5333,     88400.05,       0.0000
          13,     5.000000,     273.4500,     88400.05,       0.0000
          13,     5.166667,     273.3667,     88400.05,       0.0000
          13,     5.333333,     273.2833,     88400.05,       0.0000
          13,     5.500000,     273.2000,     88400.05,       0.0000
          13,     5.666667,     273.1167,     88400.05,       0.0000
          13,     5.833333,     273.0333,     88400.05,       0.0000
          13,     6.000000,     272.9500,     88400.05,       0.0000
          13,     6.166667,     272.8667,     88400.05,       0.0000
          13,     6.333333,     272.7833,     88400.05,       0.0000
          13,     6.500000,     272.7067,     88400.05,       0.0000
          13,     6.666667,     272.6433,     88400.05,       0.0000
          13,     6.833333,     272.6000,     88400.05,       0.0000
          13,     7.000000,     272.5833,     88400.05,       0.0000
          13,     7.166667,     272.6000,     88400.05,      47.8265
          13,     7.333333,     272.6433,     88400.05,      59.0937
          13,     7.500000,     272.7167,     88400.05,     168.4838
          13,     7.666667,     272.8233,     88400.05,     295.6707
          13,     7.833333,     272.9667,     88400.05,     380.5376
          13,     8.000000,     273.1500,     88400.05,     443.0636
          13,     8.166667,     273.3833,     88400.05,     504.3340
          13,     8.333333,     273.6567,     88400.05,     570.8515
          13,     8.500000,     273.9673,     88400.05,     616.3236
          13,     8.666667,     274.3127,     88400.05,     650.0980
          13,     8.833333,     274.6900,     88400.05,     694.3773
          13,     9.000000,     275.0967,     88400.05,     724.1009
          13,     9.166667,     275.5400,     88400.05,     739.6683
          13,     9.333333,     276.0127,     88400.05,     746.0895
          13,     9.500000,     276.5047,     88400.05,     757.2984
          13,     9.666667,     277.0060,     88400.05,     773.2499
          13,     9.833333,     277.5067,     88400.05,     793.8826
          13,    10.000000,     277.9967,     88400.05,     804.4191
          13,    10.166667,     278.4733,     88400.05,     809.1509
          13,    10.333333,     278.9393,     88400.05,     818.5968
          13,    10.500000,     279.3947,     88400.05,     830.6328
          13,    10.666667,     279.8393,     88400.05,     840.0263
          13,    10.833333,     280.2733,     88400.05,     834.8105
          13,    11.000000,     280.6967,     88400.05,     831.6776
          13,    11.166667,     281.1067,     88400.05,     832.1999
          13,    11.333333,     281.5060,     88400.05,     840.0263
          13,    11.500000,     281.8933,     88400.05,     847.8372
          13,    11.666667,     282.2673,     88400.05,     854.5942
          13,    11.833333,     282.6267,     88400.05,     860.8213
          13,    12.000000,     282.9700,     88400.05,     866.0032
          13,    12.166667,     283.2933,     88400.05,     869.6266
          13,    12.333333,     283.6007,     88400.05,     868.5917
          13,    12.500000,     283.8913,     88400.05,     865.4853
          13,    12.666667,     284.1647,     88400.05,     864.9673
          13,    12.833333,     284.4200,     88400.05,     876.8638
          13,    13.000000,     284.6567,     88400.05,     882.5412
          13,    13.166667,     284.8700,     88400.05,     881.5095
          13,    13.333333,     285.0647,     88400.05,     872.2128
          13,    13.500000,     285.2413,     88400.05,     870.1440
          13,    13.666667,     285.4007,     88400.05,     867.0388
          13,    13.833333,     285.5433,     88400.05,     846.7966
          13,    14.000000,     285.6700,     88400.05,     832.7222
          13,    14.166667,     285.7767,     88400.05,     821.7402
          13,    14.333333,     285.8673,     88400.05,     805.9970
          13,    14.500000,     285.9407,     88400.05,     797.0467
          13,    14.666667,     285.9953,     88400.05,     790.1878
          13,    14.833333,     286.0300,     88400.05,     778.5515
          13,    15.000000,     286.0433,     88400.05,     765.8147
          13,    15.166667,     286.0300,     88400.05,     743.9504
          13,    15.333333,     285.9953,     88400.05,     703.0517
          13,    15.500000,     285.9373,     88400.05,     660.5409
          13,    15.666667,     285.8540,     88400.05,     616.8804
          13,    15.833333,     285.7433,     88400.05,     571.9834
          13,    16.000000,     285.6033,     88400.05,     518.8209
          13,    16.166667,     285.4267,     88400.05,     458.5424
          13,    16.333333,     285.2207,     88400.05,     393.4539
          13,    16.500000,     284.9900,     88400.05,     306.7018
          13,    16.666667,     284.7393,     88400.05,     175.0678
          13,    16.833333,     284.4733,     88400.05,      60.9253
          13,    17.000000,     284.1967,     88400.05,      48.7857
          13,    17.166667,     283.9067,     88400.05,       0.0000
          13,    17.333333,     283.6060,     88400.05,       0.0000
          13,    17.500000,     283.3053,     88400.05,       0.0000
          13,    17.666667,     283.0153,     88400.05,       0.0000
          13,    17.833333,     282.7467,     88400.05,       0.0000
          13,    18.000000,     282.5100,     88400.05,       0.0000
          13,    18.166667,     282.3133,     88400.05,       0.0000
          13,    18.333333,     282.1487,     88400.05,       0.0000
          13,    18.500000,     282.0080,     88400.05,       0.0000
          13,    18.666667,     281.8833,     88400.05,       0.0000
          13,    18.833333,     281.7667,     88400.05,       0.0000
          13,    19.000000,     281.6500,     88400.05,       0.0000
          13,    19.166667,     281.5333,     88400.05,       0.0000
          13,    19.333333,     281.4167,     88400.05,       0.0000
          13,    19.500000,     281.3000,     88400.05,       0.0000
          13,    19.666667,     281.1833,     88400.05,       0.0000
          13,    19.833333,     281.0667,     88400.05,       0.0000
          13,    20.000000,     280.9500,     88400.05,       0.0000
          13,    20.166667,     280.8333,     88400.05,       0.0000
          13,    20.333333,     280.7167,     88400.05,       0.0000
          13,    20.500000,     280.6000,     88400.05,       0.0000
          13,    20.666667,     280.4833,     88400.05,       0.0000
          13,    20.833333,     280.3667,     88400.05,       0.0000
          13,    21.000000,     280.2500,     88400.05,       0.0000
          13,    21.166667,     280.1333,     88400.05,       0.0000
          13,    21.333333,     280.0167,     88400.05,       0.0000
          13,    21.500000,     279.9000,     88400.05,       0.0000
          13,    21.666667,     279.7833,     88400.05,       0.0000
          13,    21.833333,     279.6667,     88400.05,       0.0000
          13,    22.000000,     279.5500,     88400.05,       0.0000
          13,    22.166667,     279.4333,     88400.05,       0.0000
          13,    22.333333,     279.3167,     88400.05,       0.0000
          13,    22.500000,     279.2000,     88400.05,       0.0000
          13,    22.666667,     279.0833,     88400.05,       0.0000
          13,    22.833333,     278.9667,     88400.05,       0.0000
          13,    23.000000,     278.8500,     88400.05,       0.0000
          13,    23.166667,     278.7333,     88400.05,       0.0000
          13,    23.333333,     278.6167,     88400.05,       0.0000
          13,    23.500000,     278.4993,     88400.05,       0.0000
          13,    23.666667,     278.3807,     88400.05,       0.0000
          13,    23.833333,     278.2600,     88400.05,       0.0000
          14,     0.000000,     278.1367,     88400.05,       0.0000
          14,     0.166667,     278.0100,     88400.05,       0.0000
          14,     0.333333,     277.8807,     88400.05,       0.0000
          14,     0.500000,     277.7500,     88400.05,       0.0000
          14,     0.666667,     277.6193,     88400.05,       0.0000
          14,     0.833333,     277.4900,     88400.05,       0.0000
          14,     1.000000,     277.3633,     88400.05,       0.0000
          14,     1.166667,     277.2400,     88400.05,       0.0000
          14,     1.333333,     277.1193,     88400.05,       0.0000
          14,     1.500000,     277.0000,     88400.05,       0.0000
          14,     1.666667,     276.8807,     88400.05,       0.0000
          14,     1.833333,     276.7600,     88400.05,       0.0000
          14,     2.000000,     276.6367,     88400.05,       0.0000
          14,     2.166667,     276.5100,     88400.05,       0.0000
          14,     2.333333,     276.3807,     88400.05,       0.0000
          14,     2.500000,     276.2500,     88400.05,       0.0000
          14,     2.666667,     276.1193,     88400.05,       0.0000
          14,     2.833333,     275.9900,     88400.05,       0.0000
          14,     3.000000,     275.8633,     88400.05,       0.0000
          14,     3.166667,     275.7400,     88400.05,       0.0000
          14,     3.333333,     275.6193,     88400.05,       0.0000
          14,     3.500000,     275.5007,     88400.05,       0.0000
          14,     3.666667,     275.3833,     88400.05,       0.0000
          14,     3.833333,     275.2667,     88400.05,       0.0000
          14,     4.000000,     275.1500,     88400.05,       0.0000
          14,     4.166667,     275.0333,     88400.05,       0.0000
          14,     4.333333,     274.9167,     88400.05,       0.0000
          14,     4.500000,     274.7993,     88400.05,       0.0000
          14,     4.666667,     274.6807,     88400.05,       0.0000
          14,     4.833333,     274.5600,     88400.05,       0.0000
          14,     5.000000,     274.4367,     88400.05,       0.0000
          14,     5.166667,     274.3100,     88400.05,       0.0000
          14,     5.333333,     274.1807,     88400.05,       0.0000
          14,     5.500000,     274.0500,     88400.05,       0.0000
          14,     5.666667,     273.9193,     88400.05,       0.0000
          14,     5.833333,     273.7900,     88400.05,       0.0000
          14,     6.000000,     273.6633,     88400.05,       0.0000
          14,     6.166667,     273.5400,     88400.05,       0.0000
          14,     6.333333,     273.4193,     88400.05,       0.0000
          14,     6.500000,     273.3087,     88400.05,       0.0000
          14,     6.666667,     273.2153,     88400.05,       0.0000
          14,     6.833333,     273.1467,     88400.05,       0.0000
          14,     7.000000,     273.1100,     88400.05,       9.8154
          14,     7.166667,     273.1133,     88400.05,      46.8632
          14,     7.333333,     273.1487,     88400.05,      59.0937
          14,     7.500000,     273.2227,     88400.05,     161.8444
          14,     7.666667,     273.3420,     88400.05,     279.2861
          14,     7.833333,     273.5133,     88400.05,     358.7984
          14,     8.000000,     273.7433,     88400.05,     416.6004
          14,     8.166667,     274.0467,     88400.05,     479.7928
          14,     8.333333,     274.4087,     88400.05,     563.4825
          14,     8.500000,     274.8153,     88400.05,     612.4229
          14,     8.666667,     275.2527,     88400.05,     643.4840
          14,     8.833333,     275.7067,     88400.05,     673.6818
          14,     9.000000,     276.1633,     88400.05,     708.4616
          14,     9.166667,     276.6233,     88400.05,     738.0611
          14,     9.333333,     277.0860,     88400.05,     755.6993
          14,     9.500000,     277.5507,     88400.05,     770.5962
          14,     9.666667,     278.0167,     88400.05,     783.3163
          14,     9.833333,     278.4833,     88400.05,     793.8826
          14,    10.000000,     278.9500,     88400.05,     807.0486
          14,    10.166667,     279.4167,     88400.05,     819.6449
          14,    10.333333,     279.8833,     88400.05,     828.5422
          14,    10.500000,     280.3473,     88400.05,     826.4506
          14,    10.666667,     280.8060,     88400.05,     825.4043
          14,    10.833333,     281.2567,     88400.05,     837.9408
          14,    11.000000,     281.6967,     88400.05,     846.7966
          14,    11.166667,     282.1233,     88400.05,     851.9967
          14,    11.333333,     282.5393,     88400.05,     851.4770
          14,    11.500000,     282.9420,     88400.05,     859.7841
          14,    11.666667,     283.3287,     88400.05,     870.6613
          14,    11.833333,     283.6967,     88400.05,     877.8966
          14,    12.000000,     284.0433,     88400.05,     878.4129
          14,    12.166667,     284.3633,     88400.05,     879.4454
          14,    12.333333,     284.6620,     88400.05,     886.1500
          14,    12.500000,     284.9400,     88400.05,     885.6346
          14,    12.666667,     285.1980,     88400.05,     878.4129
          14,    12.833333,     285.4367,     88400.05,     864.9673
          14,    13.000000,     285.6567,     88400.05,     861.8582
          14,    13.166667,     285.8533,     88400.05,     867.5565
          14,    13.333333,     286.0313,     88400.05,     884.6037
          14,    13.500000,     286.1913,     88400.05,     876.8638
          14,    13.666667,     286.3340,     88400.05,     861.3398
          14,    13.833333,     286.4600,     88400.05,     849.3975
          14,    14.000000,     286.5700,     88400.05,     839.5051
          14,    14.166667,     286.6600,     88400.05,     828.0194
          14,    14.333333,     286.7340,     88400.05,     812.8271
          14,    14.500000,     286.7907,     88400.05,     813.3519
          14,    14.666667,     286.8287,     88400.05,     811.7771
          14,    14.833333,     286.8467,     88400.05,     789.1315
          14,    15.000000,     286.8433,     88400.05,     773.2499
          14,    15.166667,     286.8133,     88400.05,     756.2324
          14,    15.333333,     286.7620,     88400.05,     731.6250
          14,    15.500000,     286.6880,     88400.05,     697.6329
          14,    15.666667,     286.5900,     88400.05,     651.1989
          14,    15.833333,     286.4667,     88400.05,     590.5915
          14,    16.000000,     286.3167,     88400.05,     532.0728
          14,    16.166667,     286.1333,     88400.05,     470.3735
          14,    16.333333,     285.9233,     88400.05,     403.8439
          14,    16.500000,     285.6907,     88400.05,     318.9313
          14,    16.666667,     285.4393,     88400.05,     187.3633
          14,    16.833333,     285.1733,     88400.05,      65.4540
          14,    17.000000,     284.8967,     88400.05,      47.8265
          14,    17.166667,     284.6067,     88400.05,       9.8154
          14,    17.333333,     284.3060,     88400.05,       0.0000
          14,    17.500000,     284.0053,     88400.05,       0.0000
          14,    17.666667,     283.7153,     88400.05,       0.0000
          14,    17.833333,     283.4467,     88400.05,       0.0000
          14,    18.000000,     283.2100,     88400.05,       0.0000
          14,    18.166667,     283.0133,     88400.05,       0.0000
          14,    18.333333,     282.8487,     88400.05,       0.0000
          14,    18.500000,     282.7073,     88400.05,       0.0000
          14,    18.666667,     282.5807,     88400.05,       0.0000
          14,    18.833333,     282.4600,     88400.05,       0.0000
          14,    19.000000,     282.3367,     88400.05,       0.0000
          14,    19.166667,     282.2100,     88400.05,       0.0000
          14,    19.333333,     282.0807,     88400.05,       0.0000
          14,    19.500000,     281.9493,     88400.05,       0.0000
          14,    19.666667,     281.8167,     88400.05,       0.0000
          14,    19.833333,     281.6833,     88400.05,       0.0000
          14,    20.000000,     281.5500,     88400.05,       0.0000
          14,    20.166667,     281.4167,     88400.05,       0.0000
          14,    20.333333,     281.2833,     88400.05,       0.0000
          14,    20.500000,     281.1500,     88400.05,       0.0000
          14,    20.666667,     281.0167,     88400.05,       0.0000
          14,    20.833333,     280.8833,     88400.05,       0.0000
          14,    21.000000,     280.7500,     88400.05,       0.0000
          14,    21.166667,     280.6167,     88400.05,       0.0000
          14,    21.333333,     280.4833,     88400.05,       0.0000
          14,    21.500000,     280.3500,     88400.05,       0.0000
          14,    21.666667,     280.2167,     88400.05,       0.0000
          14,    21.833333,     280.0833,     88400.05,       0.0000
          14,    22.000000,     279.9500,     88400.05,       0.0000
          14,    22.166667,     279.8167,     88400.05,       0.0000
          14,    22.333333,     279.6833,     88400.05,       0.0000
          14,    22.500000,     279.5507,     88400.05,       0.0000
          14,    22.666667,     279.4193,     88400.05,       0.0000
          14,    22.833333,     279.2900,     88400.05,       0.0000
          14,    23.000000,     279.1633,     88400.05,       0.0000
          14,    23.166667,     279.0400,     88400.05,       0.0000
          14,    23.333333,     278.9193,     88400.05,       0.0000
          14,    23.500000,     278.7993,     88400.05,       0.0000
          14,    23.666667,     278.6780,     88400.05,       0.0000
          14,    23.833333,     278.5533,     88400.05,       0.0000
          15,     0.000000,     278.4233,     88400.05,       0.0000
          15,     0.166667,     278.2867,     88400.05,       0.0000
          15,     0.333333,     278.1447,     88400.05,       0.0000
          15,     0.500000,     277.9993,     88400.05,       0.0000
          15,     0.666667,     277.8527,     88400.05,       0.0000
          15,     0.833333,     277.7067,     88400.05,       0.0000
          15,     1.000000,     277.5633,     88400.05,       0.0000
          15,     1.166667,     277.4233,     88400.05,       0.0000
          15,     1.333333,     277.2860,     88400.05,       0.0000
          15,     1.500000,     277.1507,     88400.05,       0.0000
          15,     1.666667,     277.0167,     88400.05,       0.0000
          15,     1.833333,     276.8833,     88400.05,       0.0000
          15,     2.000000,     276.7500,     88400.05,       0.0000
          15,     2.166667,     276.6167,     88400.05,       0.0000
          15,     2.333333,     276.4833,     88400.05,       0.0000
          15,     2.500000,     276.3493,     88400.05,       0.0000
          15,     2.666667,     276.2140,     88400.05,       0.0000
          15,     2.833333,     276.0767,     88400.05,       0.0000
          15,     3.000000,     275.9367,     88400.05,       0.0000
          15,     3.166667,     275.7933,     88400.05,       0.0000
          15,     3.333333,     275.6473,     88400.05,       0.0000
          15,     3.500000,     275.5000,     88400.05,       0.0000
          15,     3.666667,     275.3527,     88400.05,       0.0000
          15,     3.833333,     275.2067,     88400.05,       0.0000
          15,     4.000000,     275.0633,     88400.05,       0.0000
          15,     4.166667,     274.9233,     88400.05,       0.0000
          15,     4.333333,     274.7860,     88400.05,       0.0000
          15,     4.500000,     274.6507,     88400.05,       0.0000
          15,     4.666667,     274.5167,     88400.05,       0.0000
          15,     4.833333,     274.3833,     88400.05,       0.0000
          15,     5.000000,     274.2500,     88400.05,       0.0000
          15,     5.166667,     274.1167,     88400.05,       0.0000
          15,     5.333333,     273.9833,     88400.05,       0.0000
          15,     5.500000,     273.8493,     88400.05,       0.0000
          15,     5.666667,     273.7140,     88400.05,       0.0000
          15,     5.833333,     273.5767,     88400.05,       0.0000
          15,     6.000000,     273.4367,     88400.05,       0.0000
          15,     6.166667,     273.2933,     88400.05,       0.0000
          15,     6.333333,     273.1473,     88400.05,       0.0000
          15,     6.500000,     273.0093,     88400.05,       0.0000
          15,     6.666667,     272.8900,     88400.05,       0.0000
          15,     6.833333,     272.8000,     88400.05,       0.0000
          15,     7.000000,     272.7500,     88400.05,       8.4462
          15,     7.166667,     272.7500,     88400.05,      44.9237
          15,     7.333333,     272.7900,     88400.05,      61.8366
          15,     7.500000,     272.8733,     88400.05,     167.7489
          15,     7.666667,     273.0033,     88400.05,     282.5791
          15,     7.833333,     273.1833,     88400.05,     359.4234
          15,     8.000000,     273.4167,     88400.05,     415.9948
          15,     8.166667,     273.7167,     88400.05,     469.7835
          15,     8.333333,     274.0700,     88400.05,     519.9760
          15,     8.500000,     274.4613,     88400.05,     593.9612
          15,     8.666667,     274.8753,     88400.05,     667.6657
          15,     8.833333,     275.2967,     88400.05,     710.6231
          15,     9.000000,     275.7100,     88400.05,     717.0992
          15,     9.166667,     276.1133,     88400.05,     722.4864
          15,     9.333333,     276.5087,     88400.05,     762.0913
          15,     9.500000,     276.9007,     88400.05,     783.8453
          15,     9.666667,     277.2940,     88400.05,     792.8274
          15,     9.833333,     277.6933,     88400.05,     791.7718
          15,    10.000000,     278.1033,     88400.05,     794.4102
          15,    10.166667,     278.5267,     88400.05,     802.3142
          15,    10.333333,     278.9607,     88400.05,     820.6927
          15,    10.500000,     279.3993,     88400.05,     828.5422
          15,    10.666667,     279.8367,     88400.05,     834.2885
          15,    10.833333,     280.2667,     88400.05,     846.7966
          15,    11.000000,     280.6833,     88400.05,     855.1135
          15,    11.166667,     281.0833,     88400.05,     859.7841
          15,    11.333333,     281.4700,     88400.05,     859.2654
          15,    11.500000,     281.8440,     88400.05,     874.2805
          15,    11.666667,     282.2060,     88400.05,     888.2108
          15,    11.833333,     282.5567,     88400.05,     887.6957
          15,    12.000000,     282.8967,     88400.05,     898.4994
          15,    12.166667,     283.2233,     88400.05,     904.6606
          15,    12.333333,     283.5393,     88400.05,     887.1805
          15,    12.500000,     283.8433,     88400.05,     885.1192
          15,    12.666667,     284.1340,     88400.05,     887.1805
          15,    12.833333,     284.4100,     88400.05,     882.5412
          15,    13.000000,     284.6700,     88400.05,     888.7258
          15,    13.166667,     284.9100,     88400.05,     893.3583
          15,    13.333333,     285.1340,     88400.05,     884.0882
          15,    13.500000,     285.3407,     88400.05,     875.8307
          15,    13.666667,     285.5287,     88400.05,     867.5565
          15,    13.833333,     285.6967,     88400.05,     857.7089
          15,    14.000000,     285.8433,     88400.05,     846.7966
          15,    14.166667,     285.9633,     88400.05,     831.1552
          15,    14.333333,     286.0620,     88400.05,     805.9970
          15,    14.500000,     286.1393,     88400.05,     802.8405
          15,    14.666667,     286.1953,     88400.05,     803.8930
          15,    14.833333,     286.2300,     88400.05,     792.8274
          15,    15.000000,     286.2433,     88400.05,     770.5962
          15,    15.166667,     286.2300,     88400.05,     743.4154
          15,    15.333333,     286.1953,     88400.05,     718.1773
          15,    15.500000,     286.1380,     88400.05,     682.9568
          15,    15.666667,     286.0567,     88400.05,     630.2122
          15,    15.833333,     285.9500,     88400.05,     551.5350
          15,    16.000000,     285.8167,     88400.05,     491.5117
          15,    16.166667,     285.6500,     88400.05,     435.2809
          15,    16.333333,     285.4567,     88400.05,     375.5925
          15,    16.500000,     285.2400,     88400.05,     296.9730
          15,    16.666667,     285.0033,     88400.05,     176.5237
          15,    16.833333,     284.7500,     88400.05,      64.5537
          15,    17.000000,     284.4833,     88400.05,      45.8956
          15,    17.166667,     284.2000,     88400.05,       8.4462
          15,    17.333333,     283.9033,     88400.05,       0.0000
          15,    17.500000,     283.6053,     88400.05,       0.0000
          15,    17.666667,     283.3180,     88400.05,       0.0000
          15,    17.833333,     283.0533,     88400.05,       0.0000
          15,    18.000000,     282.8233,     88400.05,       0.0000
          15,    18.166667,     282.6367,     88400.05,       0.0000
          15,    18.333333,     282.4847,     88400.05,       0.0000
          15,    18.500000,     282.3580,     88400.05,       0.0000
          15,    18.666667,     282.2473,     88400.05,       0.0000
          15,    18.833333,     282.1433,     88400.05,       0.0000
          15,    19.000000,     282.0367,     88400.05,       0.0000
          15,    19.166667,     281.9267,     88400.05,       0.0000
          15,    19.333333,     281.8140,     88400.05,       0.0000
          15,    19.500000,     281.6993,     88400.05,       0.0000
          15,    19.666667,     281.5833,     88400.05,       0.0000
          15,    19.833333,     281.4667,     88400.05,       0.0000
          15,    20.000000,     281.3500,     88400.05,       0.0000
          15,    20.166667,     281.2333,     88400.05,       0.0000
          15,    20.333333,     281.1167,     88400.05,       0.0000
          15,    20.500000,     281.0007,     88400.05,       0.0000
          15,    20.666667,     280.8860,     88400.05,       0.0000
          15,    20.833333,     280.7733,     88400.05,       0.0000
          15,    21.000000,     280.6633,     88400.05,       0.0000
          15,    21.166667,     280.5567,     88400.05,       0.0000
          15,    21.333333,     280.4527,     88400.05,       0.0000
          15,    21.500000,     280.3500,     88400.05,       0.0000
          15,    21.666667,     280.2473,     88400.05,       0.0000
          15,    21.833333,     280.1433,     88400.05,       0.0000
          15,    22.000000,     280.0367,     88400.05,       0.0000
          15,    22.166667,     279.9267,     88400.05,       0.0000
          15,    22.333333,     279.8140,     88400.05,       0.0000
          15,    22.500000,     279.6993,     88400.05,       0.0000
          15,    22.666667,     279.5833,     88400.05,       0.0000
          15,    22.833333,     279.4667,     88400.05,       0.0000
          15,    23.000000,     279.3500,     88400.05,       0.0000
          15,    23.166667,     279.2333,     88400.05,       0.0000
          15,    23.333333,     279.1167,     88400.05,       0.0000
          15,    23.500000,     279.0007,     88400.05,       0.0000
          15,    23.666667,     278.8860,     88400.05,       0.0000
          15,    23.833333,     278.7733,     88400.05,       0.0000
          16,     0.000000,     278.6633,     88400.05,       0.0000
          16,     0.166667,     278.5567,     88400.05,       0.0000
          16,     0.333333,     278.4527,     88400.05,       0.0000
          16,     0.500000,     278.3500,     88400.05,       0.0000
          16,     0.666667,     278.2473,     88400.05,       0.0000
          16,     0.833333,     278.1433,     88400.05,       0.0000
          16,     1.000000,     278.0367,     88400.05,       0.0000
          16,     1.166667,     277.9267,     88400.05,       0.0000
          16,     1.333333,     277.8140,     88400.05,       0.0000
          16,     1.500000,     277.7000,     88400.05,       0.0000
          16,     1.666667,     277.5860,     88400.05,       0.0000
          16,     1.833333,     277.4733,     88400.05,       0.0000
          16,     2.000000,     277.3633,     88400.05,       0.0000
          16,     2.166667,     277.2567,     88400.05,       0.0000
          16,     2.333333,     277.1527,     88400.05,       0.0000
          16,     2.500000,     277.0500,     88400.05,       0.0000
          16,     2.666667,     276.9473,     88400.05,       0.0000
          16,     2.833333,     276.8433,     88400.05,       0.0000
          16,     3.000000,     276.7367,     88400.05,       0.0000
          16,     3.166667,     276.6267,     88400.05,       0.0000
          16,     3.333333,     276.5140,     88400.05,       0.0000
          16,     3.500000,     276.3993,     88400.05,       0.0000
          16,     3.666667,     276.2833,     88400.05,       0.0000
          16,     3.833333,     276.1667,     88400.05,       0.0000
          16,     4.000000,     276.0500,     88400.05,       0.0000
          16,     4.166667,     275.9333,     88400.05,       0.0000
          16,     4.333333,     275.8167,     88400.05,       0.0000
          16,     4.500000,     275.7007,     88400.05,       0.0000
          16,     4.666667,     275.5860,     88400.05,       0.0000
          16,     4.833333,     275.4733,     88400.05,       0.0000
          16,     5.000000,     275.3633,     88400.05,       0.0000
          16,     5.166667,     275.2567,     88400.05,       0.0000
          16,     5.333333,     275.1527,     88400.05,       0.0000
          16,     5.500000,     275.0500,     88400.05,       0.0000
          16,     5.666667,     274.9473,     88400.05,       0.0000
          16,     5.833333,     274.8433,     88400.05,       0.0000
          16,     6.000000,     274.7367,     88400.05,       0.0000
          16,     6.166667,     274.6267,     88400.05,       0.0000
          16,     6.333333,     274.5140,     88400.05,       0.0000
          16,     6.500000,     274.4073,     88400.05,       0.0000
          16,     6.666667,     274.3153,     88400.05,       0.0000
          16,     6.833333,     274.2467,     88400.05,       0.0000
          16,     7.000000,     274.2100,     88400.05,      13.7092
          16,     7.166667,     274.2133,     88400.05,      39.9933
          16,     7.333333,     274.2487,     88400.05,      44.9237
          16,     7.500000,     274.3180,     88400.05,      91.4198
          16,     7.666667,     274.4233,     88400.05,     153.6494
          16,     7.833333,     274.5667,     88400.05,     202.3186
          16,     8.000000,     274.7500,     88400.05,     235.6639
          16,     8.166667,     274.9833,     88400.05,     260.0182
          16,     8.333333,     275.2567,     88400.05,     284.5510
          16,     8.500000,     275.5673,     88400.05,     328.5157
          16,     8.666667,     275.9127,     88400.05,     379.3026
          16,     8.833333,     276.2900,     88400.05,     420.8339
          16,     9.000000,     276.6967,     88400.05,     477.4417
          16,     9.166667,     277.1400,     88400.05,     538.9589
          16,     9.333333,     277.6127,     88400.05,     594.5224
          16,     9.500000,     278.1007,     88400.05,     599.5684
          16,     9.666667,     278.5900,     88400.05,     597.3269
          16,     9.833333,     279.0667,     88400.05,     629.6579
          16,    10.000000,     279.5167,     88400.05,     608.5168
          16,    10.166667,     279.9333,     88400.05,     592.2769
          16,    10.333333,     280.3233,     88400.05,     641.8283
          16,    10.500000,     280.6920,     88400.05,     682.4120
          16,    10.666667,     281.0447,     88400.05,     699.2595
          16,    10.833333,     281.3867,     88400.05,     669.8547
          16,    11.000000,     281.7233,     88400.05,     674.2281
          16,    11.166667,     282.0533,     88400.05,     695.4628
          16,    11.333333,     282.3780,     88400.05,     721.4096
          16,    11.500000,     282.6913,     88400.05,     725.1768
          16,    11.666667,     282.9873,     88400.05,     728.4024
          16,    11.833333,     283.2600,     88400.05,     752.4989
          16,    12.000000,     283.5033,     88400.05,     771.6579
          16,    12.166667,     283.7100,     88400.05,     787.5464
