Upington, South Africa
-28.43, 21.27
 
     Day [#],    Time [h],      Ta [K],    Pa [kPa],   Ib [W/m2],   Ig [W/m2],   Id [W/m2]
   219.00000,     2.00000,   277.85000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     3.00000,   276.65000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     4.00000,   275.50000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     5.00000,   274.35000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     6.00000,   273.15000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     7.00000,   271.95000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     8.00000,   271.95000,    92.57715,   142.00000,    33.00000,    22.34704
   219.00000,     9.00000,   274.00000,    92.57715,   600.00000,   199.00000,    49.38625
   219.00000,    10.00000,   277.10000,    92.57715,   752.00000,   389.00000,    65.58754
   219.00000,    11.00000,   280.45000,    92.57715,   867.00000,   579.00000,    82.92089
   219.00000,    12.00000,   283.55000,    92.57715,   885.00000,   689.00000,    99.59070
   219.00000,    13.00000,   286.10000,    92.57715,   876.00000,   766.00000,   148.30003
   219.00000,    14.00000,   287.90000,    92.57715,   885.00000,   710.00000,   102.07140
   219.00000,    15.00000,   288.85000,    92.57715,   813.00000,   613.00000,   114.95263
   219.00000,    16.00000,   289.15000,    92.57715,   861.00000,   508.00000,    88.48634
   219.00000,    17.00000,   288.50000,    92.57715,   716.00000,   304.00000,    75.32732
   219.00000,    18.00000,   286.70000,    92.57715,   243.00000,    75.00000,    45.73070
   219.00000,    19.00000,   285.05000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,    20.00000,   284.10000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,    21.00000,   283.15000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,    22.00000,   282.15000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,    23.00000,   281.20000,    92.57715,     0.00000,     0.00000,     0.00000
   219.00000,     0.00000,   280.25000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     1.00000,   279.40000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     2.00000,   278.65000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     3.00000,   277.90000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     4.00000,   277.20000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     5.00000,   276.45000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     6.00000,   275.70000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     7.00000,   274.95000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     8.00000,   274.90000,    92.57715,     0.00000,    18.00000,    18.00000
   220.00000,     9.00000,   276.75000,    92.57715,   425.00000,   182.00000,    74.68838
   220.00000,    10.00000,   280.15000,    92.57715,   696.00000,   410.00000,   108.34586
   220.00000,    11.00000,   283.95000,    92.57715,   894.00000,   620.00000,   105.37464
   220.00000,    12.00000,   287.40000,    92.57715,   969.00000,   738.00000,    89.25217
   220.00000,    13.00000,   290.15000,    92.57715,   974.00000,   777.00000,    86.83210
   220.00000,    14.00000,   292.05000,    92.57715,   960.00000,   738.00000,    75.36350
   220.00000,    15.00000,   293.10000,    92.57715,   941.00000,   646.00000,    66.60955
   220.00000,    16.00000,   293.45000,    92.57715,   860.00000,   506.00000,    84.52721
   220.00000,    17.00000,   292.75000,    92.57715,   706.00000,   294.00000,    66.73257
   220.00000,    18.00000,   290.95000,    92.57715,   443.00000,    92.00000,    37.66586
   220.00000,    19.00000,   289.20000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,    20.00000,   287.95000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,    21.00000,   286.70000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,    22.00000,   285.45000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,    23.00000,   284.20000,    92.57715,     0.00000,     0.00000,     0.00000
   220.00000,     0.00000,   282.95000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     1.00000,   281.70000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     2.00000,   280.40000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     3.00000,   279.05000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     4.00000,   277.70000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     5.00000,   276.35000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     6.00000,   275.00000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     7.00000,   273.65000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     8.00000,   273.40000,    92.57715,    50.00000,    27.00000,    23.09315
   221.00000,     9.00000,   275.05000,    92.57715,   220.00000,   157.00000,   100.74320
   221.00000,    10.00000,   278.20000,    92.57715,   705.00000,   418.00000,   110.04242
   221.00000,    11.00000,   281.90000,    92.57715,   876.00000,   596.00000,    88.64996
   221.00000,    12.00000,   285.15000,    92.57715,   958.00000,   720.00000,    75.21391
   221.00000,    13.00000,   287.80000,    92.57715,   968.00000,   770.00000,    80.70275
   221.00000,    14.00000,   289.70000,    92.57715,   950.00000,   732.00000,    73.08417
   221.00000,    15.00000,   290.75000,    92.57715,   879.00000,   634.00000,    90.03142
   221.00000,    16.00000,   291.00000,    92.57715,   860.00000,   507.00000,    83.07248
   221.00000,    17.00000,   290.30000,    92.57715,   655.00000,   301.00000,    88.48847
   221.00000,    18.00000,   288.45000,    92.57715,   180.00000,    70.00000,    47.52696
   221.00000,    19.00000,   286.75000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,    20.00000,   285.75000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,    21.00000,   284.70000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,    22.00000,   283.65000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,    23.00000,   282.65000,    92.57715,     0.00000,     0.00000,     0.00000
   221.00000,     0.00000,   281.65000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     1.00000,   280.70000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     2.00000,   279.85000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     3.00000,   279.05000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     4.00000,   278.20000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     5.00000,   277.35000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     6.00000,   276.55000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     7.00000,   275.75000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     8.00000,   276.00000,    92.57715,   150.00000,    37.00000,    25.03708
   222.00000,     9.00000,   278.15000,    92.57715,   475.00000,   205.00000,    81.97528
   222.00000,    10.00000,   281.60000,    92.57715,   737.00000,   453.00000,   128.50434
   222.00000,    11.00000,   285.20000,    92.57715,   878.00000,   601.00000,    89.34854
   222.00000,    12.00000,   288.30000,    92.57715,   957.00000,   723.00000,    75.44292
   222.00000,    13.00000,   290.80000,    92.57715,   959.00000,   764.00000,    77.72719
   222.00000,    14.00000,   292.60000,    92.57715,   969.00000,   757.00000,    81.63529
   222.00000,    15.00000,   293.70000,    92.57715,   899.00000,   662.00000,   102.82453
   222.00000,    16.00000,   293.90000,    92.57715,   843.00000,   489.00000,    71.03940
   222.00000,    17.00000,   293.10000,    92.57715,   576.00000,   300.00000,   111.65748
   222.00000,    18.00000,   291.15000,    92.57715,     0.00000,    40.00000,    40.00000
   222.00000,    19.00000,   289.35000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,    20.00000,   288.35000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,    21.00000,   287.35000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,    22.00000,   286.35000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,    23.00000,   285.35000,    92.57715,     0.00000,     0.00000,     0.00000
   222.00000,     0.00000,   284.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     1.00000,   283.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     2.00000,   282.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     3.00000,   281.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     4.00000,   280.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     5.00000,   279.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     6.00000,   278.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     7.00000,   277.35000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     8.00000,   277.35000,    92.57715,    68.00000,    29.00000,    23.46436
   223.00000,     9.00000,   279.60000,    92.57715,   678.00000,   223.00000,    45.12220
   223.00000,    10.00000,   283.05000,    92.57715,   794.00000,   416.00000,    63.59931
   223.00000,    11.00000,   286.55000,    92.57715,   839.00000,   617.00000,   125.02617
   223.00000,    12.00000,   289.75000,    92.57715,   949.00000,   718.00000,    72.39831
   223.00000,    13.00000,   292.25000,    92.57715,   912.00000,   773.00000,   117.11125
   223.00000,    14.00000,   294.15000,    92.57715,   882.00000,   775.00000,   157.27371
   223.00000,    15.00000,   295.25000,    92.57715,   832.00000,   639.00000,   118.86730
   223.00000,    16.00000,   295.50000,    92.57715,   867.00000,   523.00000,    90.65278
   223.00000,    17.00000,   294.80000,    92.57715,   589.00000,   317.00000,   122.91118
   223.00000,    18.00000,   292.85000,    92.57715,     0.00000,    32.00000,    32.00000
   223.00000,    19.00000,   291.05000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,    20.00000,   290.05000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,    21.00000,   289.10000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,    22.00000,   288.15000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,    23.00000,   287.15000,    92.57715,     0.00000,     0.00000,     0.00000
   223.00000,     0.00000,   286.15000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     1.00000,   285.25000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     2.00000,   284.45000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     3.00000,   283.60000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     4.00000,   282.75000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     5.00000,   281.95000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     6.00000,   281.10000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     7.00000,   280.25000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     8.00000,   280.30000,    92.57715,    29.00000,    26.00000,    23.59017
   224.00000,     9.00000,   282.15000,    92.57715,   349.00000,   176.00000,    83.24173
   224.00000,    10.00000,   285.10000,    92.57715,   512.00000,   360.00000,   130.91661
   224.00000,    11.00000,   288.15000,    92.57715,   648.00000,   524.00000,   141.63539
   224.00000,    12.00000,   290.90000,    92.57715,   645.00000,   615.00000,   173.83074
   224.00000,    13.00000,   292.95000,    92.57715,   495.00000,   604.00000,   246.22791
   224.00000,    14.00000,   294.30000,    92.57715,   510.00000,   596.00000,   237.06654
   224.00000,    15.00000,   295.30000,    92.57715,   737.00000,   612.00000,   148.91749
   224.00000,    16.00000,   295.75000,    92.57715,   587.00000,   439.00000,   144.59351
   224.00000,    17.00000,   295.05000,    92.57715,   243.00000,   207.00000,   126.30917
   224.00000,    18.00000,   293.40000,    92.57715,   187.00000,    82.00000,    57.42170
   224.00000,    19.00000,   291.85000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,    20.00000,   290.65000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,    21.00000,   289.45000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,    22.00000,   288.25000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,    23.00000,   287.05000,    92.57715,     0.00000,     0.00000,     0.00000
   224.00000,     0.00000,   285.85000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     1.00000,   284.60000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     2.00000,   283.30000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     3.00000,   282.05000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     4.00000,   280.80000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     5.00000,   279.50000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     6.00000,   278.20000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     7.00000,   276.90000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     8.00000,   276.70000,    92.57715,    27.00000,    26.00000,    23.70972
   225.00000,     9.00000,   278.50000,    92.57715,   248.00000,   173.00000,   106.21927
   225.00000,    10.00000,   281.80000,    92.57715,   709.00000,   432.00000,   112.17884
   225.00000,    11.00000,   285.65000,    92.57715,   847.00000,   636.00000,   133.04498
   225.00000,    12.00000,   289.05000,    92.57715,   901.00000,   727.00000,   107.37263
   225.00000,    13.00000,   291.70000,    92.57715,   927.00000,   802.00000,   128.62925
   225.00000,    14.00000,   293.60000,    92.57715,   914.00000,   762.00000,   115.58968
   225.00000,    15.00000,   294.75000,    92.57715,   908.00000,   685.00000,   111.57952
   225.00000,    16.00000,   295.05000,    92.57715,   860.00000,   514.00000,    80.19744
   225.00000,    17.00000,   294.30000,    92.57715,   584.00000,   311.00000,   115.59501
   225.00000,    18.00000,   292.35000,    92.57715,    14.00000,    44.00000,    42.12930
   225.00000,    19.00000,   290.50000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,    20.00000,   289.45000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,    21.00000,   288.40000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,    22.00000,   287.35000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,    23.00000,   286.30000,    92.57715,     0.00000,     0.00000,     0.00000
   225.00000,     0.00000,   285.25000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     1.00000,   284.25000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     2.00000,   283.30000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     3.00000,   282.40000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     4.00000,   281.50000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     5.00000,   280.55000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     6.00000,   279.60000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     7.00000,   278.70000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     8.00000,   279.10000,    92.57715,   266.00000,    48.00000,    24.96745
   226.00000,     9.00000,   281.80000,    92.57715,   748.00000,   254.00000,    49.91752
   226.00000,    10.00000,   285.60000,    92.57715,   895.00000,   473.00000,    65.94921
   226.00000,    11.00000,   289.30000,    92.57715,   898.00000,   640.00000,   103.35928
   226.00000,    12.00000,   292.40000,    92.57715,   901.00000,   732.00000,   108.97928
   226.00000,    13.00000,   294.80000,    92.57715,   917.00000,   789.00000,   119.54238
   226.00000,    14.00000,   296.55000,    92.57715,   899.00000,   747.00000,   108.08824
   226.00000,    15.00000,   297.45000,    92.57715,   839.00000,   627.00000,    94.47382
   226.00000,    16.00000,   297.50000,    92.57715,   785.00000,   493.00000,    94.76886
   226.00000,    17.00000,   296.70000,    92.57715,   730.00000,   326.00000,    79.89431
   226.00000,    18.00000,   294.85000,    92.57715,   480.00000,   100.00000,    34.81458
   226.00000,    19.00000,   293.00000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,    20.00000,   291.70000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,    21.00000,   290.40000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,    22.00000,   289.10000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,    23.00000,   287.75000,    92.57715,     0.00000,     0.00000,     0.00000
   226.00000,     0.00000,   286.40000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     1.00000,   285.15000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     2.00000,   283.90000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     3.00000,   282.60000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     4.00000,   281.35000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     5.00000,   280.10000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     6.00000,   278.80000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     7.00000,   277.55000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     8.00000,   277.45000,    92.57715,    95.00000,    31.00000,    22.60320
   227.00000,     9.00000,   279.45000,    92.57715,   380.00000,   195.00000,    89.94420
   227.00000,    10.00000,   282.85000,    92.57715,   701.00000,   435.00000,   113.53561
   227.00000,    11.00000,   286.70000,    92.57715,   853.00000,   651.00000,   137.97977
   227.00000,    12.00000,   290.25000,    92.57715,   978.00000,   774.00000,    94.01624
   227.00000,    13.00000,   293.05000,    92.57715,   986.00000,   822.00000,    98.53997
   227.00000,    14.00000,   294.95000,    92.57715,   916.00000,   771.00000,   116.82292
   227.00000,    15.00000,   295.95000,    92.57715,   936.00000,   663.00000,    65.90897
   227.00000,    16.00000,   296.15000,    92.57715,   857.00000,   515.00000,    77.77531
   227.00000,    17.00000,   295.30000,    92.57715,   683.00000,   295.00000,    63.01194
   227.00000,    18.00000,   293.35000,    92.57715,   437.00000,   101.00000,    40.70356
   227.00000,    19.00000,   291.55000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,    20.00000,   290.40000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,    21.00000,   289.25000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,    22.00000,   288.05000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,    23.00000,   286.85000,    92.57715,     0.00000,     0.00000,     0.00000
   227.00000,     0.00000,   285.65000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     1.00000,   284.55000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     2.00000,   283.50000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     3.00000,   282.40000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     4.00000,   281.30000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     5.00000,   280.25000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     6.00000,   279.20000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     7.00000,   278.10000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     8.00000,   278.35000,    92.57715,   251.00000,    45.00000,    22.35460
   228.00000,     9.00000,   281.05000,    92.57715,   756.00000,   263.00000,    51.20599
   228.00000,    10.00000,   284.90000,    92.57715,   854.00000,   482.00000,    87.10274
   228.00000,    11.00000,   288.40000,    92.57715,   828.00000,   619.00000,   117.80270
   228.00000,    12.00000,   291.20000,    92.57715,   891.00000,   708.00000,    85.08621
   228.00000,    13.00000,   293.40000,    92.57715,   866.00000,   753.00000,   114.37974
   228.00000,    14.00000,   295.10000,    92.57715,   817.00000,   777.00000,   190.67432
   228.00000,    15.00000,   296.05000,    92.57715,   721.00000,   607.00000,   144.74824
   228.00000,    16.00000,   296.05000,    92.57715,   795.00000,   482.00000,    74.11792
   228.00000,    17.00000,   295.10000,    92.57715,   549.00000,   287.00000,    99.14074
   228.00000,    18.00000,   293.10000,    92.57715,   129.00000,    72.00000,    53.92112
   228.00000,    19.00000,   291.40000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,    20.00000,   290.50000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,    21.00000,   289.55000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,    22.00000,   288.60000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,    23.00000,   287.65000,    92.57715,     0.00000,     0.00000,     0.00000
   228.00000,     0.00000,   286.70000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     1.00000,   285.85000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     2.00000,   285.10000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     3.00000,   284.35000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     4.00000,   283.55000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     5.00000,   282.80000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     6.00000,   282.05000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     7.00000,   281.25000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     8.00000,   281.60000,    92.57715,   194.00000,    41.00000,    23.13495
   229.00000,     9.00000,   283.70000,    92.57715,   302.00000,   187.00000,   101.26206
   229.00000,    10.00000,   286.65000,    92.57715,   521.00000,   380.00000,   137.06229
   229.00000,    11.00000,   289.90000,    92.57715,   687.00000,   565.00000,   146.45616
   229.00000,    12.00000,   293.00000,    92.57715,   792.00000,   685.00000,   128.23356
   229.00000,    13.00000,   295.65000,    92.57715,   847.00000,   769.00000,   141.23458
   229.00000,    14.00000,   297.50000,    92.57715,   758.00000,   694.00000,   147.36145
   229.00000,    15.00000,   298.50000,    92.57715,   818.00000,   622.00000,    94.93150
   229.00000,    16.00000,   298.80000,    92.57715,   736.00000,   479.00000,    99.27140
   229.00000,    17.00000,   298.25000,    92.57715,   679.00000,   334.00000,    99.94722
   229.00000,    18.00000,   296.65000,    92.57715,   309.00000,    97.00000,    53.02712
   229.00000,    19.00000,   295.05000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,    20.00000,   294.05000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,    21.00000,   293.05000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,    22.00000,   292.05000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,    23.00000,   291.10000,    92.57715,     0.00000,     0.00000,     0.00000
   229.00000,     0.00000,   290.15000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     1.00000,   289.20000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     2.00000,   288.30000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     3.00000,   287.40000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     4.00000,   286.55000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     5.00000,   285.70000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     6.00000,   284.80000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     7.00000,   283.90000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     8.00000,   284.45000,    92.57715,   229.00000,    57.00000,    35.47673
   230.00000,     9.00000,   287.05000,    92.57715,   525.00000,   239.00000,    87.95234
   230.00000,    10.00000,   290.60000,    92.57715,   801.00000,   490.00000,   113.35021
   230.00000,    11.00000,   294.20000,    92.57715,   888.00000,   640.00000,    95.47965
   230.00000,    12.00000,   297.30000,    92.57715,   971.00000,   768.00000,    81.61101
   230.00000,    13.00000,   299.85000,    92.57715,   981.00000,   818.00000,    87.24313
   230.00000,    14.00000,   301.65000,    92.57715,   974.00000,   788.00000,    82.16979
   230.00000,    15.00000,   302.70000,    92.57715,   966.00000,   709.00000,    83.46425
   230.00000,    16.00000,   303.00000,    92.57715,   924.00000,   547.00000,    67.62115
   230.00000,    17.00000,   302.30000,    92.57715,   681.00000,   336.00000,    99.54821
   230.00000,    18.00000,   300.40000,    92.57715,   134.00000,    75.00000,    55.64243
   230.00000,    19.00000,   298.65000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,    20.00000,   297.65000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,    21.00000,   296.60000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,    22.00000,   295.55000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,    23.00000,   294.55000,    92.57715,     0.00000,     0.00000,     0.00000
   230.00000,     0.00000,   293.50000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     1.00000,   292.45000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     2.00000,   291.40000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     3.00000,   290.30000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     4.00000,   289.25000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     5.00000,   288.20000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     6.00000,   287.15000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     7.00000,   286.10000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     8.00000,   286.65000,    92.57715,   232.00000,    60.00000,    37.74645
   231.00000,     9.00000,   289.00000,    92.57715,   408.00000,   205.00000,    86.03651
   231.00000,    10.00000,   291.85000,    92.57715,   576.00000,   397.00000,   123.85688
   231.00000,    11.00000,   294.90000,    92.57715,   669.00000,   556.00000,   143.09183
   231.00000,    12.00000,   297.60000,    92.57715,   647.00000,   652.00000,   192.10074
   231.00000,    13.00000,   299.95000,    92.57715,   790.00000,   735.00000,   143.54679
   231.00000,    14.00000,   301.80000,    92.57715,   840.00000,   730.00000,   118.31793
   231.00000,    15.00000,   302.85000,    92.57715,   730.00000,   610.00000,   134.93949
   231.00000,    16.00000,   303.05000,    92.57715,   655.00000,   464.00000,   122.30224
   231.00000,    17.00000,   302.50000,    92.57715,   682.00000,   339.00000,   100.49452
   231.00000,    18.00000,   301.05000,    92.57715,   309.00000,   100.00000,    54.69963
   231.00000,    19.00000,   299.30000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,    20.00000,   297.85000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,    21.00000,   296.40000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,    22.00000,   294.95000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,    23.00000,   293.50000,    92.57715,     0.00000,     0.00000,     0.00000
   231.00000,     0.00000,   292.05000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     1.00000,   290.55000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     2.00000,   289.00000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     3.00000,   287.45000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     4.00000,   285.90000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     5.00000,   284.35000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     6.00000,   282.80000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     7.00000,   281.25000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     8.00000,   281.05000,    92.57715,    36.00000,    33.00000,    29.47617
   232.00000,     9.00000,   283.45000,    92.57715,   422.00000,   235.00000,   110.29872
   232.00000,    10.00000,   287.45000,    92.57715,   756.00000,   498.00000,   136.45342
   232.00000,    11.00000,   291.55000,    92.57715,   959.00000,   676.00000,    80.22853
   232.00000,    12.00000,   295.00000,    92.57715,   982.00000,   794.00000,    92.09234
   232.00000,    13.00000,   297.75000,    92.57715,   989.00000,   841.00000,    96.82123
   232.00000,    14.00000,   299.70000,    92.57715,   985.00000,   814.00000,    93.25482
   232.00000,    15.00000,   300.80000,    92.57715,   967.00000,   715.00000,    82.59913
   232.00000,    16.00000,   301.05000,    92.57715,   926.00000,   552.00000,    66.27836
   232.00000,    17.00000,   300.20000,    92.57715,   817.00000,   341.00000,    53.24622
   232.00000,    18.00000,   298.20000,    92.57715,   550.00000,   115.00000,    33.19438
   232.00000,    19.00000,   296.20000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,    20.00000,   294.70000,    92.57715,     0.00000,     0.00000,     0.00000
