 TIME                    	pcond_low                	hcond_low                	hsteam_low               	
  +7.4875000000000000E+01	  +2.4484844772757497E-01	  +2.6842748589125910E+02	  +2.3934787491161615E+03	
  +7.5000000000000000E+01	  +2.4484844772757497E-01	  +2.6842748589125910E+02	  +2.3933459396107328E+03	
  +7.5125000000000000E+01	  +2.4495198414006045E-01	  +2.6846667440024447E+02	  +2.3927879780269600E+03	
  +7.5250000000000000E+01	  +2.4515954626045328E-01	  +2.6854523661642298E+02	  +2.3922207876935263E+03	
  +7.5375000000000000E+01	  +2.4536776177553654E-01	  +2.6862404614234583E+02	  +2.3923975915319033E+03	
  +7.5500000000000000E+01	  +2.4557663188971532E-01	  +2.6870310343388002E+02	  +2.3925785656733115E+03	
  +7.5625000000000000E+01	  +2.4568131279892297E-01	  +2.6874272513461898E+02	  +2.3929905764483779E+03	
  +7.5750000000000000E+01	  +2.4568131279892297E-01	  +2.6874272513461898E+02	  +2.3940490061599535E+03	
  +7.5875000000000000E+01	  +2.4568131279892297E-01	  +2.6874272513461898E+02	  +2.3940490061599535E+03	
  +7.6000000000000000E+01	  +2.4568131279892297E-01	  +2.6874272513461898E+02	  +2.3940266597954533E+03	
  +7.6125000000000000E+01	  +2.4577012907348328E-01	  +2.6877634207468958E+02	  +2.3938966233311835E+03	
  +7.6250000000000000E+01	  +2.4594811536333869E-01	  +2.6884370984561991E+02	  +2.3937064403468371E+03	
  +7.6375000000000000E+01	  +2.4612657392378845E-01	  +2.6891125637086469E+02	  +2.3936738228005906E+03	
  +7.6500000000000000E+01	  +2.4630550549616229E-01	  +2.6897898193101696E+02	  +2.3937431181537299E+03	
  +7.6625000000000000E+01	  +2.4639514889404715E-01	  +2.6901291193708113E+02	  +2.3950757875154427E+03	
  +7.6750000000000000E+01	  +2.4639514889404715E-01	  +2.6901291193708113E+02	  +2.3950430752358570E+03	
  +7.6875000000000000E+01	  +2.4639514889404715E-01	  +2.6901291193708113E+02	  +2.3943994726073715E+03	
  +7.7000000000000000E+01	  +2.4639514889404715E-01	  +2.6901291193708113E+02	  +2.3944200357405466E+03	
  +7.7125000000000000E+01	  +2.4615070971469111E-01	  +2.6892039176232697E+02	  +2.3951592430501796E+03	
  +7.7250000000000000E+01	  +2.4566447384909518E-01	  +2.6873635159587263E+02	  +2.3944441189291597E+03	
  +7.7375000000000000E+01	  +2.4518174877649715E-01	  +2.6855364026378334E+02	  +2.3924323871546203E+03	
  +7.7500000000000000E+01	  +2.4470251955871711E-01	  +2.6837225211196130E+02	  +2.3948909076870996E+03	
  +7.7625000000000000E+01	  +2.4446421125808629E-01	  +2.6828205247343442E+02	  +2.3937663202448484E+03	
  +7.7750000000000000E+01	  +2.4446421125808629E-01	  +2.6828205247343442E+02	  +2.3925583758945008E+03	
  +7.7875000000000000E+01	  +2.4446421125808629E-01	  +2.6828205247343442E+02	  +2.3925583758945008E+03	
  +7.8000000000000000E+01	  +2.4446421125808629E-01	  +2.6828205247343442E+02	  +2.3925721485542999E+03	
  +7.8125000000000000E+01	  +2.4443294425834317E-01	  +2.6827021792101988E+02	  +2.3931973718233335E+03	
  +7.8250000000000000E+01	  +2.4437045527557133E-01	  +2.6824656585500696E+02	  +2.3932617722744653E+03	
  +7.8375000000000000E+01	  +2.4430802628725207E-01	  +2.6822293649688100E+02	  +2.3933247111075543E+03	
  +7.8500000000000000E+01	  +2.4424565726001551E-01	  +2.6819932983401151E+02	  +2.3937419160030454E+03	
  +7.8625000000000000E+01	  +2.4421449522138408E-01	  +2.6818753500935418E+02	  +2.3933424469144134E+03	
  +7.8750000000000000E+01	  +2.4421449522138408E-01	  +2.6818753500935418E+02	  +2.3933424469144134E+03	
  +7.8875000000000000E+01	  +2.4421449522138408E-01	  +2.6818753500935418E+02	  +2.3932011694490902E+03	
  +7.9000000000000000E+01	  +2.4421449522138408E-01	  +2.6818753500935418E+02	  +2.3930736215890220E+03	
  +7.9125000000000000E+01	  +2.4392597177535119E-01	  +2.6807832894951571E+02	  +2.3934070359881503E+03	
  +7.9250000000000000E+01	  +2.4335278264525978E-01	  +2.6786137699188396E+02	  +2.3943325714658476E+03	
  +7.9375000000000000E+01	  +2.4278471523756157E-01	  +2.6764636360503323E+02	  +2.3908115700965309E+03	
  +7.9500000000000000E+01	  +2.4222174341491787E-01	  +2.6743327889598675E+02	  +2.3935477857636429E+03	
  +7.9625000000000000E+01	  +2.4194216024693457E-01	  +2.6732745672939194E+02	  +2.3900488744452127E+03	
  +7.9750000000000000E+01	  +2.4194216024693457E-01	  +2.6732745672939194E+02	  +2.3900488744452127E+03	
  +7.9875000000000000E+01	  +2.4194216024693457E-01	  +2.6732745672939194E+02	  +2.3900488744452127E+03	
  +8.0000000000000000E+01	  +2.4194216024693457E-01	  +2.6732745672939194E+02	  +2.3907221899779925E+03	
  +8.0125000000000000E+01	  +2.4184577289952255E-01	  +2.6729097413993901E+02	  +2.3915752092507619E+03	
  +8.0250000000000000E+01	  +2.4165345120382453E-01	  +2.6721818042110124E+02	  +2.3916882623711781E+03	
  +8.0375000000000000E+01	  +2.4146173262630635E-01	  +2.6714561498235975E+02	  +2.3908298305978333E+03	
  +8.0500000000000000E+01	  +2.4127061611320452E-01	  +2.6707327742486524E+02	  +2.3911147018087008E+03	
  +8.0625000000000000E+01	  +2.4117528330245150E-01	  +2.6703719397730202E+02	  +2.3882642117039045E+03	
  +8.0750000000000000E+01	  +2.4117528330245150E-01	  +2.6703719397730202E+02	  +2.3882642117039045E+03	
  +8.0875000000000000E+01	  +2.4117528330245150E-01	  +2.6703719397730202E+02	  +2.3896578661126814E+03	
  +8.1000000000000000E+01	  +2.4117528330245150E-01	  +2.6703719397730202E+02	  +2.3896578661126814E+03	
  +8.1125000000000000E+01	  +2.4111584721842486E-01	  +2.6701469743278199E+02	  +2.3904134296331194E+03	
  +8.1250000000000000E+01	  +2.4099715043005596E-01	  +2.6696977072491308E+02	  +2.3877849028823093E+03	
  +8.1375000000000000E+01	  +2.4087868726952638E-01	  +2.6692493244512912E+02	  +2.3886548167213341E+03	
  +8.1500000000000000E+01	  +2.4076045748320427E-01	  +2.6688018249743055E+02	  +2.3881446538205400E+03	
  +8.1625000000000000E+01	  +2.4070143002625355E-01	  +2.6685784061816730E+02	  +2.3894010838866243E+03	
  +8.1750000000000000E+01	  +2.4070143002625355E-01	  +2.6685784061816730E+02	  +2.3892364304070807E+03	
  +8.1875000000000000E+01	  +2.4070143002625355E-01	  +2.6685784061816730E+02	  +2.3892364304070807E+03	
  +8.2000000000000000E+01	  +2.4070143002625355E-01	  +2.6685784061816730E+02	  +2.3881303516728453E+03	
  +8.2125000000000000E+01	  +2.3938872717769905E-01	  +2.6636098288337860E+02	  +2.3896845380820264E+03	
  +8.2250000000000000E+01	  +2.3685036491017636E-01	  +2.6540021333244522E+02	  +2.3849382163516862E+03	
  +8.2375000000000000E+01	  +2.3442578591545085E-01	  +2.6448251072483498E+02	  +2.3851455879264190E+03	
  +8.2500000000000000E+01	  +2.3211237213990024E-01	  +2.6360688412783702E+02	  +2.3817400954015884E+03	
  +8.2625000000000000E+01	  +2.3099656817861050E-01	  +2.6318455257787110E+02	  +2.3800642576714140E+03	
  +8.2750000000000000E+01	  +2.3099656817861050E-01	  +2.6318455257787110E+02	  +2.3783468127186979E+03	
  +8.2875000000000000E+01	  +2.3099656817861050E-01	  +2.6318455257787110E+02	  +2.3805978272560278E+03	
  +8.3000000000000000E+01	  +2.3099656817861050E-01	  +2.6318455257787110E+02	  +2.3779308641156740E+03	
  +8.3125000000000000E+01	  +2.3044884265298046E-01	  +2.6297723858883671E+02	  +2.3795232398501103E+03	
  +8.3250000000000000E+01	  +2.2937338759893783E-01	  +2.6257017909124585E+02	  +2.3781645495816938E+03	
  +8.3375000000000000E+01	  +2.2832435385164820E-01	  +2.6217312005235573E+02	  +2.3769916873381585E+03	
  +8.3500000000000000E+01	  +2.2730145979269523E-01	  +2.6178595487965890E+02	  +2.3757142198474521E+03	
  +8.3625000000000000E+01	  +2.2679972912359089E-01	  +2.6159604993353969E+02	  +2.3748227892671453E+03	
  +8.3750000000000000E+01	  +2.2679972912359089E-01	  +2.6159604993353969E+02	  +2.3751476683682754E+03	
  +8.3875000000000000E+01	  +2.2679972912359089E-01	  +2.6159604993353969E+02	  +2.3736996067305877E+03	
  +8.4000000000000000E+01	  +2.2679972912359089E-01	  +2.6159604993353969E+02	  +2.3735912866605222E+03	
  +8.4125000000000000E+01	  +2.2687047462229754E-01	  +2.6162282708898852E+02	  +2.3728298241751190E+03	
  +8.4250000000000000E+01	  +2.2701235393913599E-01	  +2.6167652837870185E+02	  +2.3731026096537184E+03	
  +8.4375000000000000E+01	  +2.2715475165258842E-01	  +2.6173042588141777E+02	  +2.3727376621971025E+03	
  +8.4500000000000000E+01	  +2.2729766853003305E-01	  +2.6178451988758860E+02	  +2.3728544500720041E+03	
  +8.4625000000000000E+01	  +2.2736932189584691E-01	  +2.6181164067053464E+02	  +2.3725195748441765E+03	
  +8.4750000000000000E+01	  +2.2736932189584691E-01	  +2.6181164067053464E+02	  +2.3723693913667867E+03	
  +8.4875000000000000E+01	  +2.2736932189584691E-01	  +2.6181164067053464E+02	  +2.3718911829684444E+03	
  +8.5000000000000000E+01	  +2.2736932189584691E-01	  +2.6181164067053464E+02	  +2.3719239073883018E+03	
  +8.5125000000000000E+01	  +2.2743542663385063E-01	  +2.6183666129909460E+02	  +2.3715635772474175E+03	
  +8.5250000000000000E+01	  +2.2756796739913004E-01	  +2.6188682794913001E+02	  +2.3718380882207866E+03	
  +8.5375000000000000E+01	  +2.2770095038866478E-01	  +2.6193716198094722E+02	  +2.3713925146169931E+03	
  +8.5500000000000000E+01	  +2.2783437621055269E-01	  +2.6198766362471110E+02	  +2.3708110432271201E+03	
  +8.5625000000000000E+01	  +2.2790125537423112E-01	  +2.6201297737321590E+02	  +2.3716278243853258E+03	
  +8.5750000000000000E+01	  +2.2790125537423112E-01	  +2.6201297737321590E+02	  +2.3708716531135087E+03	
  +8.5875000000000000E+01	  +2.2790125537423112E-01	  +2.6201297737321590E+02	  +2.3708986896474212E+03	
  +8.6000000000000000E+01	  +2.2790125537423112E-01	  +2.6201297737321590E+02	  +2.3705362631100979E+03	
  +8.6125000000000000E+01	  +2.2788667902274762E-01	  +2.6200746022743726E+02	  +2.3720769258878831E+03	
  +8.6250000000000000E+01	  +2.2785754210547773E-01	  +2.6199643191076268E+02	  +2.3700614602120977E+03	
  +8.6375000000000000E+01	  +2.2782842623053617E-01	  +2.6198541155860471E+02	  +2.3711805404406618E+03	
  +8.6500000000000000E+01	  +2.2779933139160574E-01	  +2.6197439916857223E+02	  +2.3703717801242701E+03	
  +8.6625000000000000E+01	  +2.2778479185867181E-01	  +2.6196889595860631E+02	  +2.3703717801242701E+03	
  +8.6750000000000000E+01	  +2.2778479185867181E-01	  +2.6196889595860631E+02	  +2.3704453464856410E+03	
  +8.6875000000000000E+01	  +2.2778479185867181E-01	  +2.6196889595860631E+02	  +2.3692730370099935E+03	
  +8.7000000000000000E+01	  +2.2778479185867181E-01	  +2.6196889595860631E+02	  +2.3710549379229005E+03	
  +8.7125000000000000E+01	  +2.2772975815496949E-01	  +2.6194806571405496E+02	  +2.3698016624680299E+03	
  +8.7250000000000000E+01	  +2.2761991690402367E-01	  +2.6190649082512158E+02	  +2.3702399393849396E+03	
  +8.7375000000000000E+01	  +2.2751037691012876E-01	  +2.6186502996191450E+02	  +2.3696459211034735E+03	
  +8.7500000000000000E+01	  +2.2740113783225901E-01	  +2.6182368299535574E+02	  +2.3700305103241781E+03	
  +8.7625000000000000E+01	  +2.2734663103052738E-01	  +2.6180305218308263E+02	  +2.3690417531332296E+03	
  +8.7750000000000000E+01	  +2.2734663103052738E-01	  +2.6180305218308263E+02	  +2.3690810909424517E+03	
  +8.7875000000000000E+01	  +2.2734663103052738E-01	  +2.6180305218308263E+02	  +2.3690469456347623E+03	
  +8.8000000000000000E+01	  +2.2734663103052738E-01	  +2.6180305218308263E+02	  +2.3690469456347623E+03	
  +8.8125000000000000E+01	  +2.2741416650535903E-01	  +2.6182861434521215E+02	  +2.3687666599938798E+03	
  +8.8250000000000000E+01	  +2.2754958354976146E-01	  +2.6187986966625277E+02	  +2.3690279232921048E+03	
  +8.8375000000000000E+01	  +2.2768546259318756E-01	  +2.6193129985382063E+02	  +2.3682893733688152E+03	
  +8.8500000000000000E+01	  +2.2782180428487706E-01	  +2.6198290515365272E+02	  +2.3687872447523227E+03	
  +8.8625000000000000E+01	  +2.2789014882733166E-01	  +2.6200877354769676E+02	  +2.3690000051516308E+03	
  +8.8750000000000000E+01	  +2.2789014882733166E-01	  +2.6200877354769676E+02	  +2.3690248602971205E+03	
  +8.8875000000000000E+01	  +2.2789014882733166E-01	  +2.6200877354769676E+02	  +2.3690248602971205E+03	
  +8.9000000000000000E+01	  +2.2789014882733166E-01	  +2.6200877354769676E+02	  +2.3691195884062363E+03	
  +8.9125000000000000E+01	  +2.2919286062477906E-01	  +2.6250184967187454E+02	  +2.3694625212512933E+03	
  +8.9250000000000000E+01	  +2.3192268543440817E-01	  +2.6353508775220331E+02	  +2.3715722332015839E+03	
  +8.9375000000000000E+01	  +2.3482223773377706E-01	  +2.6463256764946453E+02	  +2.3753319376918280E+03	
  +8.9500000000000000E+01	  +2.3789640854345112E-01	  +2.6579614061384893E+02	  +2.3770185867360701E+03	
  +8.9625000000000000E+01	  +2.3950058772639893E-01	  +2.6640332207606065E+02	  +2.3792810264056402E+03	
  +8.9750000000000000E+01	  +2.3950058772639893E-01	  +2.6640332207606065E+02	  +2.3787518504801401E+03	
  +8.9875000000000000E+01	  +2.3950058772639893E-01	  +2.6640332207606065E+02	  +2.3788300205918781E+03	
  +9.0000000000000000E+01	  +2.3950058772639893E-01	  +2.6640332207606065E+02	  +2.3808656220686048E+03	
  +9.0125000000000000E+01	  +2.3975639251187258E-01	  +2.6650014413018999E+02	  +2.3791065402420136E+03	
  +9.0250000000000000E+01	  +2.4027138201723464E-01	  +2.6669506754286942E+02	  +2.3799784200853401E+03	
  +9.0375000000000000E+01	  +2.4079089602425660E-01	  +2.6689170347841588E+02	  +2.3820628893863286E+03	
  +9.0500000000000000E+01	  +2.4131495621193819E-01	  +2.6709006014232585E+02	  +2.3826850709542018E+03	
  +9.0625000000000000E+01	  +2.4157869795221965E-01	  +2.6718988633207618E+02	  +2.3833908193850816E+03	
  +9.0750000000000000E+01	  +2.4157869795221965E-01	  +2.6718988633207618E+02	  +2.3830522286438268E+03	
  +9.0875000000000000E+01	  +2.4157869795221965E-01	  +2.6718988633207618E+02	  +2.3828780851566207E+03	
  +9.1000000000000000E+01	  +2.4157869795221965E-01	  +2.6718988633207618E+02	  +2.3835708479448008E+03	
  +9.1125000000000000E+01	  +2.4159513514959108E-01	  +2.6719610780760752E+02	  +2.3827544227615067E+03	
  +9.1250000000000000E+01	  +2.4162802282510026E-01	  +2.6720855578543734E+02	  +2.3841323670516508E+03	
  +9.1375000000000000E+01	  +2.4166092821272311E-01	  +2.6722101046729830E+02	  +2.3838109874401298E+03	
  +9.1500000000000000E+01	  +2.4169385131777268E-01	  +2.6723347185520117E+02	  +2.3846162212216109E+03	
  +9.1625000000000000E+01	  +2.4171031951599362E-01	  +2.6723970506454719E+02	  +2.3836568954925274E+03	
  +9.1750000000000000E+01	  +2.4171031951599362E-01	  +2.6723970506454719E+02	  +2.3849725825885725E+03	
  +9.1875000000000000E+01	  +2.4171031951599362E-01	  +2.6723970506454719E+02	  +2.3849570822847877E+03	
  +9.2000000000000000E+01	  +2.4171031951599362E-01	  +2.6723970506454719E+02	  +2.3848399614659361E+03	
  +9.2125000000000000E+01	  +2.4242081296353443E-01	  +2.6750862667564610E+02	  +2.3842797880515491E+03	
  +9.2250000000000000E+01	  +2.4386646634610643E-01	  +2.6805580615784606E+02	  +2.3859297353812885E+03	
  +9.2375000000000000E+01	  +2.4534536763387271E-01	  +2.6861556996473115E+02	  +2.3872394056343560E+03	
  +9.2500000000000000E+01	  +2.4685795697323920E-01	  +2.6918808469161769E+02	  +2.3885429558481292E+03	
  +9.2625000000000000E+01	  +2.4762702506673986E-01	  +2.6947917679312093E+02	  +2.3895205930151610E+03	
  +9.2750000000000000E+01	  +2.4762702506673986E-01	  +2.6947917679312093E+02	  +2.3907906264052481E+03	
  +9.2875000000000000E+01	  +2.4762702506673986E-01	  +2.6947917679312093E+02	  +2.3892039831931861E+03	
  +9.3000000000000000E+01	  +2.4762702506673986E-01	  +2.6947917679312093E+02	  +2.3896261856190890E+03	
  +9.3125000000000000E+01	  +2.5152973842560677E-01	  +2.7095635292719567E+02	  +2.3919739052072641E+03	
  +9.3250000000000000E+01	  +2.5998542330826080E-01	  +2.7415682776543468E+02	  +2.3984689551049660E+03	
  +9.3375000000000000E+01	  +2.6935977497403507E-01	  +2.7770501777576260E+02	  +2.4055286837373965E+03	
  +9.3500000000000000E+01	  +2.7972093909119705E-01	  +2.8162671607838814E+02	  +2.4134358210994355E+03	
  +9.3625000000000000E+01	  +2.8529492011960822E-01	  +2.8373646665185703E+02	  +2.4185725692787955E+03	
  +9.3750000000000000E+01	  +2.8529492011960822E-01	  +2.8373646665185703E+02	  +2.4207129281284138E+03	
  +9.3875000000000000E+01	  +2.8529492011960822E-01	  +2.8373646665185703E+02	  +2.4202603868645342E+03	
  +9.4000000000000000E+01	  +2.8529492011960822E-01	  +2.8373646665185703E+02	  +2.4218083649824248E+03	
  +9.4125000000000000E+01	  +2.8528815579024691E-01	  +2.8373390635470565E+02	  +2.4224806434407742E+03	
  +9.4250000000000000E+01	  +2.8527462829209682E-01	  +2.8372878619967923E+02	  +2.4232873912906430E+03	
  +9.4375000000000000E+01	  +2.8526110234126112E-01	  +2.8372366663031096E+02	  +2.4239506937394617E+03	
  +9.4500000000000000E+01	  +2.8524757793760025E-01	  +2.8371854764654802E+02	  +2.4246094699421064E+03	
  +9.4625000000000000E+01	  +2.8524081631591675E-01	  +2.8371598837425211E+02	  +2.4252570031270939E+03	
  +9.4750000000000000E+01	  +2.8524081631591675E-01	  +2.8371598837425211E+02	  +2.4251289045972662E+03	
  +9.4875000000000000E+01	  +2.8524081631591675E-01	  +2.8371598837425211E+02	  +2.4257627677470673E+03	
  +9.5000000000000000E+01	  +2.8524081631591675E-01	  +2.8371598837425211E+02	  +2.4263748545857934E+03	
  +9.5125000000000000E+01	  +2.8523115534154020E-01	  +2.8371233169760978E+02	  +2.4269610902266822E+03	
  +9.5250000000000000E+01	  +2.8521183576146036E-01	  +2.8370501924086750E+02	  +2.4275260230719282E+03	
  +9.5375000000000000E+01	  +2.8519251933927381E-01	  +2.8369770797938702E+02	  +2.4280708523869839E+03	
  +9.5500000000000000E+01	  +2.8517320607457453E-01	  +2.8369039791301486E+02	  +2.4285950756981201E+03	
  +9.5625000000000000E+01	  +2.8516355062615545E-01	  +2.8368674332794626E+02	  +2.4290683049101799E+03	
  +9.5750000000000000E+01	  +2.8516355062615545E-01	  +2.8368674332794626E+02	  +2.4295629345210455E+03	
  +9.5875000000000000E+01	  +2.8516355062615545E-01	  +2.8368674332794626E+02	  +2.4300447224607892E+03	
  +9.6000000000000000E+01	  +2.8516355062615545E-01	  +2.8368674332794626E+02	  +2.4305123720671950E+03	
  +9.6125000000000000E+01	  +2.8570989643340083E-01	  +2.8389353509388036E+02	  +2.4312348413407062E+03	
  +9.6250000000000000E+01	  +2.8681017113120455E-01	  +2.8430998882108770E+02	  +2.4323381897456179E+03	
  +9.6375000000000000E+01	  +2.8792061814996378E-01	  +2.8473029276950314E+02	  +2.4343017026909256E+03	
  +9.6500000000000000E+01	  +2.8904131196956984E-01	  +2.8515447512974896E+02	  +2.4348218329627280E+03	
  +9.6625000000000000E+01	  +2.8960552490214286E-01	  +2.8536802959862632E+02	  +2.4364774779122772E+03	
  +9.6750000000000000E+01	  +2.8960552490214286E-01	  +2.8536802959862632E+02	  +2.4380854464017111E+03	
  +9.6875000000000000E+01	  +2.8960552490214286E-01	  +2.8536802959862632E+02	  +2.4379234801679031E+03	
  +9.7000000000000000E+01	  +2.8960552490214286E-01	  +2.8536802959862632E+02	  +2.4391228639107212E+03	
  +9.7125000000000000E+01	  +2.8988864528698072E-01	  +2.8547519060101001E+02	  +2.4389645974972918E+03	
  +9.7250000000000000E+01	  +2.9045683387273163E-01	  +2.8569024985372658E+02	  +2.4400516159377685E+03	
  +9.7375000000000000E+01	  +2.9102762750260641E-01	  +2.8590629511506177E+02	  +2.4409441056107266E+03	
  +9.7500000000000000E+01	  +2.9160103576409896E-01	  +2.8612333001387998E+02	  +2.4418151094630293E+03	
  +9.7625000000000000E+01	  +2.9188872339041605E-01	  +2.8623221971614288E+02	  +2.4427403068261533E+03	
  +9.7750000000000000E+01	  +2.9188872339041605E-01	  +2.8623221971614288E+02	  +2.4429906077186438E+03	
  +9.7875000000000000E+01	  +2.9188872339041605E-01	  +2.8623221971614288E+02	  +2.4431746899405011E+03	
  +9.8000000000000000E+01	  +2.9188872339041605E-01	  +2.8623221971614288E+02	  +2.4434962491881238E+03	
  +9.8125000000000000E+01	  +2.9189828987319588E-01	  +2.8623584062773682E+02	  +2.4438126398760473E+03	
  +9.8250000000000000E+01	  +2.9191742501416645E-01	  +2.8624308327431754E+02	  +2.4442087920059489E+03	
  +9.8375000000000000E+01	  +2.9193656305598048E-01	  +2.8625032701886676E+02	  +2.4442354969134149E+03	
  +9.8500000000000000E+01	  +2.9195570399899295E-01	  +2.8625757186151907E+02	  +2.4444448972089231E+03	
  +9.8625000000000000E+01	  +2.9196527555855950E-01	  +2.8626119469467568E+02	  +2.4447463798999893E+03	
  +9.8750000000000000E+01	  +2.9196527555855950E-01	  +2.8626119469467568E+02	  +2.4452042352551316E+03	
  +9.8875000000000000E+01	  +2.9196527555855950E-01	  +2.8626119469467568E+02	  +2.4453857754126989E+03	
  +9.9000000000000000E+01	  +2.9196527555855950E-01	  +2.8626119469467568E+02	  +2.4456117282298856E+03	
  +9.9125000000000000E+01	  +2.9200319897484767E-01	  +2.8627554869926496E+02	  +2.4458237875400737E+03	
  +9.9250000000000000E+01	  +2.9207907996954630E-01	  +2.8630426963879893E+02	  +2.4461019438513463E+03	
  +9.9375000000000000E+01	  +2.9215500653213911E-01	  +2.8633300782577072E+02	  +2.4463683000606898E+03	
  +9.9500000000000000E+01	  +2.9223097868471548E-01	  +2.8636176326854104E+02	  +2.4466272339480961E+03	
  +9.9625000000000000E+01	  +2.9226898186415429E-01	  +2.8637614746346497E+02	  +2.4468758629324711E+03	
  +9.9750000000000000E+01	  +2.9226898186415429E-01	  +2.8637614746346497E+02	  +2.4470647096797043E+03	
  +9.9875000000000000E+01	  +2.9226898186415429E-01	  +2.8637614746346497E+02	  +2.4472356527230581E+03	
  +1.0000000000000000E+02	  +2.9226898186415429E-01	  +2.8637614746346497E+02	  +2.4474147799238017E+03	
  +1.0012500000000000E+02	  +2.9227233800035868E-01	  +2.8637741776026820E+02	  +2.4474147799238017E+03	
  +1.0025000000000000E+02	  +2.9227905053954895E-01	  +2.8637995845485153E+02	  +2.4477808445096302E+03	
  +1.0037500000000000E+02	  +2.9228576343446139E-01	  +2.8638249928407549E+02	  +2.4476492965345819E+03	
  +1.0050000000000000E+02	  +2.9229247668511060E-01	  +2.8638504024794582E+02	  +2.4486315874372294E+03	
  +1.0062500000000000E+02	  +2.9229583344384147E-01	  +2.8638631078037525E+02	  +2.4485357296781335E+03	
  +1.0075000000000000E+02	  +2.9229583344384147E-01	  +2.8638631078037525E+02	  +2.4488538136237198E+03	
  +1.0087500000000000E+02	  +2.9229583344384147E-01	  +2.8638631078037525E+02	  +2.4488538136237198E+03	
  +1.0100000000000000E+02	  +2.9229583344384147E-01	  +2.8638631078037525E+02	  +2.4491880724117154E+03	
  +1.0112500000000000E+02	  +2.9095272385178433E-01	  +2.8587794409996656E+02	  +2.4494448045737699E+03	
  +1.0125000000000000E+02	  +2.8830918702535557E-01	  +2.8487736600199378E+02	  +2.4485374261733955E+03	
  +1.0137500000000000E+02	  +2.8572175456250126E-01	  +2.8389802339309460E+02	  +2.4420567638940593E+03	
  +1.0150000000000000E+02	  +2.8318947880774303E-01	  +2.8293955758588220E+02	  +2.4403240715977718E+03	
  +1.0162500000000000E+02	  +2.8194373436878117E-01	  +2.8246804359415910E+02	  +2.4412536749092806E+03	
  +1.0175000000000000E+02	  +2.8194373436878117E-01	  +2.8246804359415910E+02	  +2.4399431652864428E+03	
  +1.0187500000000000E+02	  +2.8194373436878117E-01	  +2.8246804359415910E+02	  +2.4399431652864428E+03	
  +1.0200000000000000E+02	  +2.8194373436878117E-01	  +2.8246804359415910E+02	  +2.4399615916349971E+03	
  +1.0212500000000000E+02	  +2.7873561147130838E-01	  +2.8125376979448112E+02	  +2.4391583651581268E+03	
  +1.0225000000000000E+02	  +2.7258955946135643E-01	  +2.7892749048235692E+02	  +2.4329892727622750E+03	
  +1.0237500000000000E+02	  +2.6679098857016476E-01	  +2.7673273269602146E+02	  +2.4307439216678363E+03	
  +1.0250000000000000E+02	  +2.6132536429193376E-01	  +2.7466399512827803E+02	  +2.4264006430959366E+03	
  +1.0262500000000000E+02	  +2.5871310545256054E-01	  +2.7367525574141507E+02	  +2.4234113353802013E+03	
  +1.0275000000000000E+02	  +2.5871310545256054E-01	  +2.7367525574141507E+02	  +2.4215219350927910E+03	
  +1.0287500000000000E+02	  +2.5871310545256054E-01	  +2.7367525574141507E+02	  +2.4202081050219908E+03	
  +1.0300000000000000E+02	  +2.5871310545256054E-01	  +2.7367525574141507E+02	  +2.4201476266191207E+03	
  +1.0312500000000000E+02	  +2.5741580704437350E-01	  +2.7318422858386248E+02	  +2.4185851586302219E+03	
  +1.0325000000000000E+02	  +2.5488093358035196E-01	  +2.7222477954427461E+02	  +2.4186993586375593E+03	
  +1.0337500000000000E+02	  +2.5242434007735431E-01	  +2.7129495945243860E+02	  +2.4146432871645934E+03	
  +1.0350000000000000E+02	  +2.5004445106322337E-01	  +2.7039417199249527E+02	  +2.4127196249925887E+03	
  +1.0362500000000000E+02	  +2.4888279250335016E-01	  +2.6995448448721390E+02	  +2.4108786153518499E+03	
  +1.0375000000000000E+02	  +2.4888279250335016E-01	  +2.6995448448721390E+02	  +2.4104965833739693E+03	
  +1.0387500000000000E+02	  +2.4888279250335016E-01	  +2.6995448448721390E+02	  +2.4093047767994012E+03	
  +1.0400000000000000E+02	  +2.4888279250335016E-01	  +2.6995448448721390E+02	  +2.4087908632650519E+03	
  +1.0412500000000000E+02	  +2.4938852795185501E-01	  +2.7014590524144108E+02	  +2.4101921614996299E+03	
  +1.0425000000000000E+02	  +2.5041073811246922E-01	  +2.7053281155876965E+02	  +2.4090733779177322E+03	
  +1.0437500000000000E+02	  +2.5144737172439391E-01	  +2.7092517714919552E+02	  +2.4077669599722867E+03	
  +1.0450000000000000E+02	  +2.5249855572481139E-01	  +2.7132305005841397E+02	  +2.4100104738628302E+03	
  +1.0462500000000000E+02	  +2.5302964429796948E-01	  +2.7152406696465596E+02	  +2.4094922797623021E+03	
  +1.0475000000000000E+02	  +2.5302964429796948E-01	  +2.7152406696465596E+02	  +2.4102814489110874E+03	
  +1.0487500000000000E+02	  +2.5302964429796948E-01	  +2.7152406696465596E+02	  +2.4095437411553321E+03	
  +1.0500000000000000E+02	  +2.5302964429796948E-01	  +2.7152406696465596E+02	  +2.4093983150221179E+03	
  +1.0512500000000000E+02	  +2.5138682523366945E-01	  +2.7090226031598849E+02	  +2.4082766140691147E+03	
  +1.0525000000000000E+02	  +2.4820661757457269E-01	  +2.6969855242779670E+02	  +2.4062721840993122E+03	
  +1.0537500000000000E+02	  +2.4516385293884146E-01	  +2.6854686669323036E+02	  +2.4047404389685739E+03	
