 TIME                    	DeaLPmout                	ColdPHm_c_out            	DeaHPmout                	HotPHm_c_out             	DeaLPTout                	ColdPhT_c_out            	DeaHPTout                	HotPhT_c_out             	
  +4.8375000000000000E+01	  +5.7614657529251526E+04	  +5.7599356503048912E+04	  +6.6941850551072086E+04	  +6.7054692462118212E+04	  +7.5286333431573084E+01	  +1.1403703618456518E+02	  +1.4580407450016477E+02	  +1.9384286952666923E+02	
  +4.8500000000000000E+01	  +5.7682559599774104E+04	  +5.7652504343737965E+04	  +6.7000125628667069E+04	  +6.7032373474067252E+04	  +7.5346082773251496E+01	  +1.1404305697812991E+02	  +1.4581033903931748E+02	  +1.9385035967561393E+02	
  +4.8625000000000000E+01	  +5.7661879340482381E+04	  +5.7682559599774104E+04	  +6.7029452230423020E+04	  +6.7027445340607985E+04	  +7.5346082773251496E+01	  +1.1404606743802553E+02	  +1.4581375304511519E+02	  +1.9386112984087222E+02	
  +4.8750000000000000E+01	  +5.7662198086561875E+04	  +5.7682559599774104E+04	  +6.7029828698373414E+04	  +6.7011784745547367E+04	  +7.5381630753142375E+01	  +1.1405146810926368E+02	  +1.4581961169257062E+02	  +1.9384843861889868E+02	
  +4.8875000000000000E+01	  +5.7682373528539538E+04	  +5.7661879340482381E+04	  +6.7003667742959995E+04	  +6.7020376594151137E+04	  +7.5394681349731627E+01	  +1.1405681608034361E+02	  +1.4582213837086667E+02	  +1.9384473205923871E+02	
  +4.9000000000000000E+01	  +5.7680787930813938E+04	  +5.7662198086561875E+04	  +6.7004094170944838E+04	  +6.7008886260940344E+04	  +7.5395389750702591E+01	  +1.1406310363564208E+02	  +1.4582947055928059E+02	  +1.9383607410710152E+02	
  +4.9125000000000000E+01	  +5.7738650167917942E+04	  +5.7682373528539538E+04	  +6.7022727654759903E+04	  +6.7006753640693642E+04	  +7.5398018064208472E+01	  +1.1405390820944321E+02	  +1.4582090979842798E+02	  +1.9384268898687432E+02	
  +4.9250000000000000E+01	  +5.7664530855894896E+04	  +5.7659191674897556E+04	  +6.6998447758155482E+04	  +6.7002852564244575E+04	  +7.5293988808410532E+01	  +1.1404028036156851E+02	  +1.4581354134070335E+02	  +1.9383495630658680E+02	
  +4.9375000000000000E+01	  +5.7675210081081677E+04	  +5.7666654910268269E+04	  +6.7004806578830452E+04	  +6.6985938084073467E+04	  +7.5231297899102302E+01	  +1.1403774222943085E+02	  +1.4580850250680862E+02	  +1.9383509458558396E+02	
  +4.9500000000000000E+01	  +5.7672790482954159E+04	  +5.7672339096872587E+04	  +6.7011658876251822E+04	  +6.6984317276829242E+04	  +7.5227695668821241E+01	  +1.1402760969380886E+02	  +1.4580504691168059E+02	  +1.9383184424767643E+02	
  +4.9625000000000000E+01	  +5.7657634914650524E+04	  +5.7672339096872587E+04	  +6.7011725654119058E+04	  +6.6968333811785531E+04	  +7.5164321271820171E+01	  +1.1402699779822115E+02	  +1.4580504691168059E+02	  +1.9382094851711972E+02	
  +4.9750000000000000E+01	  +5.7657634914650524E+04	  +5.7672339096872587E+04	  +6.7009810554930926E+04	  +6.6952905184097239E+04	  +7.5164321271820171E+01	  +1.1402317280387354E+02	  +1.4580504691168059E+02	  +1.9382070745800391E+02	
  +4.9875000000000000E+01	  +5.7669465022746983E+04	  +5.7657634914650524E+04	  +6.6993601755314841E+04	  +6.6950144184976045E+04	  +7.5130409404455420E+01	  +1.1401863834538912E+02	  +1.4580318764074573E+02	  +1.9380958661417097E+02	
  +5.0000000000000000E+01	  +5.7669465022746983E+04	  +5.7657634914650524E+04	  +6.6991786080256425E+04	  +6.6945372485559710E+04	  +7.5130409404455420E+01	  +1.1400783327611835E+02	  +1.4579411056520559E+02	  +1.9379870763388720E+02	
  +5.0125000000000000E+01	  +5.7631256430849840E+04	  +5.7625839952319810E+04	  +6.6956003885879094E+04	  +6.6935229721398122E+04	  +7.5037821076738339E+01	  +1.1399580281662067E+02	  +1.4577646976432115E+02	  +1.9379743481865188E+02	
  +5.0250000000000000E+01	  +5.7621473413985288E+04	  +5.7608254247817131E+04	  +6.6938676953223941E+04	  +6.6931126885587728E+04	  +7.4890313575532488E+01	  +1.1397431369966078E+02	  +1.4577243887434702E+02	  +1.9379431782843591E+02	
  +5.0375000000000000E+01	  +5.7618727016059383E+04	  +5.7604666693027473E+04	  +6.6938831307901404E+04	  +6.6956744400257201E+04	  +7.4741726945886157E+01	  +1.1395858178163941E+02	  +1.4576799205111863E+02	  +1.9378276372779641E+02	
  +5.0500000000000000E+01	  +5.7619828649401585E+04	  +5.7605830953916491E+04	  +6.6942770507932262E+04	  +6.6977166011420893E+04	  +7.4596018932708802E+01	  +1.1394006529864095E+02	  +1.4575891919687561E+02	  +1.9377753997281587E+02	
  +5.0625000000000000E+01	  +5.7630432282842063E+04	  +5.7627897002733385E+04	  +6.6972126985933632E+04	  +6.7003250732164495E+04	  +7.4584150954382139E+01	  +1.1392688458918900E+02	  +1.4575275315591855E+02	  +1.9379076411534837E+02	
  +5.0750000000000000E+01	  +5.7630432282842063E+04	  +5.7627897002733385E+04	  +6.6972556629705243E+04	  +6.7031304244213665E+04	  +7.4584150954382139E+01	  +1.1392294457646433E+02	  +1.4575275315591855E+02	  +1.9380100295573018E+02	
  +5.0875000000000000E+01	  +5.7592642483333861E+04	  +5.7627897002733385E+04	  +6.6977651391324878E+04	  +6.7052432100555248E+04	  +7.4523553670125196E+01	  +1.1391935889116162E+02	  +1.4575275315591855E+02	  +1.9381603418542679E+02	
  +5.1000000000000000E+01	  +5.7591687581787410E+04	  +5.7630432282842063E+04	  +6.6985231832331323E+04	  +6.7077022888844062E+04	  +7.4507435044962875E+01	  +1.1392938099700457E+02	  +1.4576315063001692E+02	  +1.9383245768043778E+02	
  +5.1125000000000000E+01	  +5.7628954454573213E+04	  +5.7592642483333861E+04	  +6.6949143952295097E+04	  +6.7086757697201203E+04	  +7.4509884074084582E+01	  +1.1393931421707667E+02	  +1.4577197311521525E+02	  +1.9384620579584200E+02	
  +5.1250000000000000E+01	  +5.7664051981207405E+04	  +5.7591687581787410E+04	  +6.6948541023292317E+04	  +6.7099122318522510E+04	  +7.4509884074084582E+01	  +1.1396022828205614E+02	  +1.4578440725372121E+02	  +1.9386271988301903E+02	
  +5.1375000000000000E+01	  +5.7707400897656858E+04	  +5.7612850489318756E+04	  +6.6974996244038179E+04	  +6.7094921026275493E+04	  +7.4511322944535678E+01	  +1.1395967804271231E+02	  +1.4579942137393638E+02	  +1.9387187743683822E+02	
  +5.1500000000000000E+01	  +5.7720627315100261E+04	  +5.7664051981207405E+04	  +6.7029330135445227E+04	  +6.7079202683592623E+04	  +7.4498837678810347E+01	  +1.1396442039135626E+02	  +1.4581214448111317E+02	  +1.9388287064283847E+02	
  +5.1625000000000000E+01	  +5.7707978640617541E+04	  +5.7707400897656858E+04	  +6.7073713254789400E+04	  +6.7074379538348032E+04	  +7.4501061779909804E+01	  +1.1397159948501698E+02	  +1.4582114358070075E+02	  +1.9388190767384472E+02	
  +5.1750000000000000E+01	  +5.7708571394354367E+04	  +5.7720627315100261E+04	  +6.7085960080840843E+04	  +6.7074768105220326E+04	  +7.4480082029092074E+01	  +1.1397009545351999E+02	  +1.4582456777723706E+02	  +1.9387244401084004E+02	
  +5.1875000000000000E+01	  +5.7708541711467813E+04	  +5.7707978640617541E+04	  +6.7070635145658831E+04	  +6.7065528086627543E+04	  +7.4479129611187290E+01	  +1.1397241148237597E+02	  +1.4582985489982531E+02	  +1.9387118340663531E+02	
  +5.2000000000000000E+01	  +5.7727282855842233E+04	  +5.7708571394354367E+04	  +6.7069920678499373E+04	  +6.7069837361375525E+04	  +7.4489334025404503E+01	  +1.1396956457997857E+02	  +1.4582734838738858E+02	  +1.9387205961861000E+02	
  +5.2125000000000000E+01	  +5.7771079651074731E+04	  +5.7708541711467813E+04	  +6.7069675291228850E+04	  +6.7062299372091104E+04	  +7.4490667161095317E+01	  +1.1396328221425948E+02	  +1.4582071956868472E+02	  +1.9386637089826621E+02	
  +5.2250000000000000E+01	  +5.7700249104565730E+04	  +5.7727282855842233E+04	  +6.7088633007127559E+04	  +6.7063011593144096E+04	  +7.4461339147795428E+01	  +1.1396081712539893E+02	  +1.4581905794442750E+02	  +1.9386929218476754E+02	
  +5.2375000000000000E+01	  +5.7701432102974090E+04	  +5.7695780602814935E+04	  +6.7056265802337177E+04	  +6.7071030878038640E+04	  +7.4403077072239952E+01	  +1.1396099928492086E+02	  +1.4581726152203689E+02	  +1.9386304540372086E+02	
  +5.2500000000000000E+01	  +5.7715552258563330E+04	  +5.7709281875128210E+04	  +6.7072365615927338E+04	  +6.7087067681620101E+04	  +7.4356036509172554E+01	  +1.1395136487043624E+02	  +1.4581217657691522E+02	  +1.9386130771623644E+02	
  +5.2625000000000000E+01	  +5.7755501709063035E+04	  +5.7709281875128210E+04	  +6.7073327757456747E+04	  +6.7094134767173251E+04	  +7.4356036509172554E+01	  +1.1394255480331063E+02	  +1.4581217657691522E+02	  +1.9386601002287216E+02	
  +5.2750000000000000E+01	  +5.7706672946745450E+04	  +5.7709281875128210E+04	  +6.7075198117632142E+04	  +6.7098004050714910E+04	  +7.4314518299457802E+01	  +1.1394048224885945E+02	  +1.4581217657691522E+02	  +1.9387614120134344E+02	
  +5.2875000000000000E+01	  +5.7705397475018137E+04	  +5.7755501709063035E+04	  +6.7126692377292275E+04	  +6.7109932273718528E+04	  +7.4287455145835452E+01	  +1.1393698288808767E+02	  +1.4580962001961512E+02	  +1.9387963339253022E+02	
  +5.3000000000000000E+01	  +5.7698884250852549E+04	  +5.7706672946745450E+04	  +6.7076186883860602E+04	  +6.7114935443917610E+04	  +7.4280508368554891E+01	  +1.1394181903327922E+02	  +1.4581334347850765E+02	  +1.9388102530263222E+02	
  +5.3125000000000000E+01	  +5.7673751764005472E+04	  +5.7705397475018137E+04	  +6.7075942352537721E+04	  +6.7129332887340890E+04	  +7.4283083389522517E+01	  +1.1394606038389514E+02	  +1.4581900775630524E+02	  +1.9388843981503757E+02	
  +5.3250000000000000E+01	  +5.7737844255483440E+04	  +5.7698884250852549E+04	  +6.7070989755671282E+04	  +6.7134457914719824E+04	  +7.4311167772660383E+01	  +1.1394994082049618E+02	  +1.4582401037120385E+02	  +1.9389154202158991E+02	
  +5.3375000000000000E+01	  +5.7741672259501669E+04	  +5.7746712670206056E+04	  +6.7123364732571339E+04	  +6.7129193489275291E+04	  +7.4362742893246278E+01	  +1.1395002286674071E+02	  +1.4583283776773933E+02	  +1.9390248341162931E+02	
  +5.3500000000000000E+01	  +5.7732438153120929E+04	  +5.7738235154092159E+04	  +6.7112760957391947E+04	  +6.7112080351069133E+04	  +7.4410069012745410E+01	  +1.1396280606990858E+02	  +1.4584136004689236E+02	  +1.9390823018080354E+02	
  +5.3625000000000000E+01	  +5.7695168075629161E+04	  +5.7738235154092159E+04	  +6.7111554856714836E+04	  +6.7095874839794065E+04	  +7.4410069012745410E+01	  +1.1397384302593440E+02	  +1.4584136004689236E+02	  +1.9390692818594422E+02	
  +5.3750000000000000E+01	  +5.7747875244686555E+04	  +5.7738235154092159E+04	  +6.7108538939337624E+04	  +6.7080827480964479E+04	  +7.4452175928654469E+01	  +1.1397607524387317E+02	  +1.4584136004689236E+02	  +1.9389741644033865E+02	
  +5.3875000000000000E+01	  +5.7749959685819798E+04	  +5.7695168075629161E+04	  +6.7059066483270159E+04	  +6.7060942867196281E+04	  +7.4482460781062940E+01	  +1.1398155626307873E+02	  +1.4584633508001920E+02	  +1.9388879825774842E+02	
  +5.4000000000000000E+01	  +5.7759270308820393E+04	  +5.7747875244686555E+04	  +6.7112236692869090E+04	  +6.7057422768964985E+04	  +7.4490697842046899E+01	  +1.1397798646504337E+02	  +1.4584392595305465E+02	  +1.9387991700728659E+02	
  +5.4125000000000000E+01	  +5.7753872545338440E+04	  +5.7749959685819798E+04	  +6.7112263895504439E+04	  +6.7043338664664538E+04	  +7.4487991043715226E+01	  +1.1397273332066695E+02	  +1.4583784877126200E+02	  +1.9386705929216728E+02	
  +5.4250000000000000E+01	  +5.7758304103447983E+04	  +5.7759270308820393E+04	  +6.7119416739914435E+04	  +6.7039650389482063E+04	  +7.4490177085300203E+01	  +1.1396447310117627E+02	  +1.4582879753265021E+02	  +1.9386499157389812E+02	
  +5.4375000000000000E+01	  +5.7753411597353188E+04	  +5.7753872545338440E+04	  +6.7113760048830649E+04	  +6.7027584574326436E+04	  +7.4486076842107494E+01	  +1.1396043839972882E+02	  +1.4582199491348433E+02	  +1.9385580320618601E+02	
  +5.4500000000000000E+01	  +5.7741450708932454E+04	  +5.7758304103447983E+04	  +6.7116893984634269E+04	  +6.7018081947424304E+04	  +7.4478146770145301E+01	  +1.1395119754178053E+02	  +1.4581146649131978E+02	  +1.9385311018827039E+02	
  +5.4625000000000000E+01	  +5.7721294304084622E+04	  +5.7753411597353188E+04	  +6.7111544271563558E+04	  +6.7012572459240226E+04	  +7.4466775971010478E+01	  +1.1395046298884982E+02	  +1.4581029174610646E+02	  +1.9384418967094609E+02	
  +5.4750000000000000E+01	  +5.7709075774776553E+04	  +5.7741450708932454E+04	  +6.7097967621648262E+04	  +6.7010952010234265E+04	  +7.4460806616343547E+01	  +1.1394483346277794E+02	  +1.4580267324187838E+02	  +1.9383701534183785E+02	
  +5.4875000000000000E+01	  +5.7690307051301235E+04	  +5.7721294304084622E+04	  +6.7075764846832230E+04	  +6.7008788030460739E+04	  +7.4450644859818325E+01	  +1.1394262545038559E+02	  +1.4580048236802548E+02	  +1.9383233202409593E+02	
  +5.5000000000000000E+01	  +5.7692947927039793E+04	  +5.7709075774776553E+04	  +6.7062688845223383E+04	  +6.7014722734919342E+04	  +7.4452025622879759E+01	  +1.1393847374852231E+02	  +1.4579447240725341E+02	  +1.9383047538244682E+02	
  +5.5125000000000000E+01	  +5.7671255254483171E+04	  +5.7690307051301235E+04	  +6.7043273042809742E+04	  +6.7010370995171630E+04	  +7.4445546386509818E+01	  +1.1393464866238274E+02	  +1.4578980576071879E+02	  +1.9382849121328499E+02	
  +5.5250000000000000E+01	  +5.7648092269712019E+04	  +5.7692947927039793E+04	  +6.7046076171209788E+04	  +6.7013689130321131E+04	  +7.4443578440753399E+01	  +1.1393285471829192E+02	  +1.4578699773038437E+02	  +1.9383189609701054E+02	
  +5.5375000000000000E+01	  +5.7629249660437890E+04	  +5.7671255254483171E+04	  +6.7024249570310480E+04	  +6.7023939739552996E+04	  +7.4442545020625886E+01	  +1.1393401398458083E+02	  +1.4578650066635578E+02	  +1.9382730281898134E+02	
  +5.5500000000000000E+01	  +5.7623474184923936E+04	  +5.7648092269712019E+04	  +6.7000022294662587E+04	  +6.7044076614486316E+04	  +7.4447806380631775E+01	  +1.1393371047623778E+02	  +1.4578489101116884E+02	  +1.9382723017760904E+02	
  +5.5625000000000000E+01	  +5.7631112837218840E+04	  +5.7629249660437890E+04	  +6.6981982903076219E+04	  +6.7058869557010941E+04	  +7.4455446827367084E+01	  +1.1393867058274198E+02	  +1.4578852691115603E+02	  +1.9383288542096568E+02	
  +5.5750000000000000E+01	  +5.7651439754516970E+04	  +5.7623474184923936E+04	  +6.6977882559311576E+04	  +6.7072889286940044E+04	  +7.4464973188020437E+01	  +1.1393874177239192E+02	  +1.4578687048586661E+02	  +1.9384562962389586E+02	
  +5.5875000000000000E+01	  +5.7655972480392018E+04	  +5.7631112837218840E+04	  +6.6988671274929671E+04	  +6.7075597897967120E+04	  +7.4466966946864744E+01	  +1.1394068099423207E+02	  +1.4578930447543257E+02	  +1.9385544098708473E+02	
  +5.6000000000000000E+01	  +5.7662260824124416E+04	  +5.7651439754516970E+04	  +6.7011916956871821E+04	  +6.7075895264403312E+04	  +7.4470678975700295E+01	  +1.1394628565155921E+02	  +1.4579469139709934E+02	  +1.9386545383599798E+02	
  +5.6125000000000000E+01	  +5.7689878498935272E+04	  +5.7696668343821795E+04	  +6.7061112630483301E+04	  +6.7075302689947450E+04	  +7.4537089892816013E+01	  +1.1396335089286504E+02	  +1.4581813976730726E+02	  +1.9386757746920074E+02	
  +5.6250000000000000E+01	  +5.7718996154911918E+04	  +5.7729238881615194E+04	  +6.7093611083904907E+04	  +6.7079629245408432E+04	  +7.4659774936405142E+01	  +1.1397740975476245E+02	  +1.4582068220589804E+02	  +1.9386803357993674E+02	
  +5.6375000000000000E+01	  +5.7714388572671269E+04	  +5.7725355153679528E+04	  +6.7086449604574023E+04	  +6.7075347442215236E+04	  +7.4770744201736051E+01	  +1.1398890158711167E+02	  +1.4582138964485293E+02	  +1.9386940782060358E+02	
  +5.6500000000000000E+01	  +5.7713199243284529E+04	  +5.7724103513551338E+04	  +6.7084562273894640E+04	  +6.7075900347848306E+04	  +7.4883501555624918E+01	  +1.1400106305521774E+02	  +1.4582413257583582E+02	  +1.9387324655671395E+02	
  +5.6625000000000000E+01	  +5.7698019830097430E+04	  +5.7699863356328067E+04	  +6.7059088354680076E+04	  +6.7085453679653583E+04	  +7.4888370708858531E+01	  +1.1400778394584383E+02	  +1.4582956780257101E+02	  +1.9387088085913234E+02	
  +5.6750000000000000E+01	  +5.7698019830097430E+04	  +5.7699863356328067E+04	  +6.7058620159923215E+04	  +6.7094352112610650E+04	  +7.4888370708858531E+01	  +1.1401207158891305E+02	  +1.4582956780257101E+02	  +1.9387094061711474E+02	
  +5.6875000000000000E+01	  +5.7705744387413579E+04	  +5.7699863356328067E+04	  +6.7058831992202147E+04	  +6.7102133929776581E+04	  +7.4936272988387188E+01	  +1.1401493796699062E+02	  +1.4582956780257101E+02	  +1.9387733989656419E+02	
  +5.7000000000000000E+01	  +5.7719756416361088E+04	  +5.7698019830097430E+04	  +6.7057832041218207E+04	  +6.7106102882582665E+04	  +7.4943986600283353E+01	  +1.1401486845085066E+02	  +1.4582979095675023E+02	  +1.9388334126444667E+02	
  +5.7125000000000000E+01	  +5.7725527123255553E+04	  +5.7731705870970400E+04	  +6.7094437763670503E+04	  +6.7101821573685520E+04	  +7.5036717614823004E+01	  +1.1403203584605919E+02	  +1.4583946641318482E+02	  +1.9388953816467247E+02	
  +5.7250000000000000E+01	  +5.7750235015042512E+04	  +5.7765879531602688E+04	  +6.7129919432444149E+04	  +6.7101164978540619E+04	  +7.5223617088776876E+01	  +1.1404684177874249E+02	  +1.4584603624976947E+02	  +1.9389235841025962E+02	
  +5.7375000000000000E+01	  +5.7729684737225216E+04	  +5.7747078045999566E+04	  +6.7105201091192022E+04	  +6.7084924499224493E+04	  +7.5390077539340936E+01	  +1.1406962835346927E+02	  +1.4585117648101561E+02	  +1.9389176173460282E+02	
  +5.7500000000000000E+01	  +5.7738921494085989E+04	  +5.7756037936871617E+04	  +6.7108412531766284E+04	  +6.7040312960509589E+04	  +7.5572153377120785E+01	  +1.1409142433764683E+02	  +1.4585378364018561E+02	  +1.9389645264590570E+02	
  +5.7625000000000000E+01	  +5.7725929733489887E+04	  +5.7736995459268124E+04	  +6.7082423786948377E+04	  +6.7007952790526717E+04	  +7.5658011113393485E+01	  +1.1410507734122118E+02	  +1.4585726665626447E+02	  +1.9388995413452434E+02	
  +5.7750000000000000E+01	  +5.7584822696997639E+04	  +5.7584822696997639E+04	  +6.6900055157020630E+04	  +6.6924277516509726E+04	  +7.5594010495710791E+01	  +1.1405101787333685E+02	  +1.4579581207225689E+02	  +1.9381520104122939E+02	
  +5.7875000000000000E+01	  +5.7585404314740372E+04	  +5.7584822696997639E+04	  +6.6899050810000015E+04	  +6.6924277516509726E+04	  +7.5594010495710791E+01	  +1.1405115471137810E+02	  +1.4578455011680722E+02	  +1.9378817411651642E+02	
  +5.8000000000000000E+01	  +5.7602977994010180E+04	  +5.7584822696997639E+04	  +6.6908679102970389E+04	  +6.6962383028204960E+04	  +7.5601290427992723E+01	  +1.1405290929266852E+02	  +1.4577927623155762E+02	  +1.9378061576468662E+02	
  +5.8125000000000000E+01	  +5.7623737301521905E+04	  +5.7585404314740372E+04	  +6.6909776864894215E+04	  +6.6946025182069672E+04	  +7.5611034512374005E+01	  +1.1404850370804952E+02	  +1.4577927623155762E+02	  +1.9380381327046430E+02	
  +5.8250000000000000E+01	  +5.7626451085501401E+04	  +5.7638103113537232E+04	  +6.6966614729411143E+04	  +6.6926342144787923E+04	  +7.5750375000124251E+01	  +1.1405627437505770E+02	  +1.4579245150239396E+02	  +1.9380554945983980E+02	
  +5.8375000000000000E+01	  +5.7647197272930585E+04	  +5.7615595383870888E+04	  +6.6938137368791256E+04	  +6.6923063997338264E+04	  +7.5831818121001675E+01	  +1.1408190791703841E+02	  +1.4579678377059372E+02	  +1.9379446119636731E+02	
  +5.8500000000000000E+01	  +5.7635686905836847E+04	  +5.7645544714661934E+04	  +6.6965226581493946E+04	  +6.6927828108624832E+04	  +7.5933354769775207E+01	  +1.1409180254541032E+02	  +1.4579066384509460E+02	  +1.9378143051885209E+02	
  +5.8625000000000000E+01	  +5.7621902235013091E+04	  +5.7623271119766396E+04	  +6.6939193207636927E+04	  +6.6911027799812087E+04	  +7.5934777072546808E+01	  +1.1408911061511093E+02	  +1.4578131520052449E+02	  +1.9378132691966277E+02	
