 TIME                    	pinLPT3_condhigh         	pcond_high_bar           	h_condhigh               	h_steamhigh              	
  +8.2875000000000000E+01	  +3.5010659506745090E-01	  +4.6177213720703336E-01	  +3.0342117937091473E+02	  +2.4353653560630132E+03	
  +8.3000000000000000E+01	  +3.5191521934459435E-01	  +4.6177213720703336E-01	  +3.0402029203647800E+02	  +2.4333151160062876E+03	
  +8.3125000000000000E+01	  +3.5081658987688069E-01	  +4.5841709509686002E-01	  +3.0397826565352028E+02	  +2.4348202089881433E+03	
  +8.3250000000000000E+01	  +3.5188779698014921E-01	  +4.5176825545587562E-01	  +3.0432196908094824E+02	  +2.4343973858925565E+03	
  +8.3375000000000000E+01	  +3.5299355086179179E-01	  +4.4520046550881076E-01	  +3.0458817860951712E+02	  +2.4341638192716023E+03	
  +8.3500000000000000E+01	  +3.5404691955331680E-01	  +4.3871299697729627E-01	  +3.0490330182670363E+02	  +2.4337884168301725E+03	
  +8.3625000000000000E+01	  +3.5557204313159740E-01	  +4.3549915672285061E-01	  +3.0535545802939333E+02	  +2.4337146097790255E+03	
  +8.3750000000000000E+01	  +3.5683369812104587E-01	  +4.3549915672285061E-01	  +3.0563947900564295E+02	  +2.4345278277683883E+03	
  +8.3875000000000000E+01	  +3.5817119224825050E-01	  +4.3549915672285061E-01	  +3.0579385930053309E+02	  +2.4335464539433769E+03	
  +8.4000000000000000E+01	  +3.5864153799664189E-01	  +4.3549915672285061E-01	  +3.0577077900589904E+02	  +2.4336136333288723E+03	
  +8.4125000000000000E+01	  +3.6139797585281469E-01	  +4.3288787573610266E-01	  +3.0644552071447248E+02	  +2.4338398480842461E+03	
  +8.4250000000000000E+01	  +3.6531853551222160E-01	  +4.2770479301863795E-01	  +3.0775770932601870E+02	  +2.4355361353292915E+03	
  +8.4375000000000000E+01	  +3.6977303932090377E-01	  +4.2257402341770955E-01	  +3.0894763689672442E+02	  +2.4367797576160992E+03	
  +8.4500000000000000E+01	  +3.7398192951502929E-01	  +4.1749517738609698E-01	  +3.1022692399067705E+02	  +2.4384275415832649E+03	
